,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
181,perk,cocaine,False,False,False,,-1
182,powder,cocaine,False,False,True, drug,1
183,white,cocaine,filgrastim,False,False,,-1
184,blow,cocaine,False,False,True,,2
185,nose_candy,cocaine,cocaine,False,True, pill,3
186,flake,cocaine,False,False,False,,-1
187,freebase,cocaine,cocaine,False,True,,9
188,cocaethylene,cocaine,False,False,True,,2
189,levamisole,cocaine,levamisole,False,True,,5
190,kokain,cocaine,cocaine,True,True,,1
191,koka,cocaine,False,False,True, drug,4
192,koakain,cocaine,False,False,True, pill,1
193,kokaina,cocaine,False,False,True,,5
194,kokaïn,cocaine,False,False,True,,6
195,kokayin,cocaine,False,False,True,,1
196,koke,cocaine,False,False,True, slang,3
197,coca,cocaine,False,False,True,,4
198,crack,cocaine,False,False,True,,2
199,cocainium,cocaine,False,False,False,,-1
200,cockain,cocaine,False,False,True, pill,1
201,kokain,cocaine,cocaine,True,True,,1
202,koke,cocaine,False,False,True, slang,3
203,koks,cocaine,False,False,True, pill,5
204,cocain,cocaine,cocaine,True,True,,2
205,cocainum,cocaine,cocaine,True,True, pill,1
206,kokain,cocaine,cocaine,True,True,,1
207,kokainu,cocaine,False,False,True,,6
208,coke,cocaine,False,False,True,,4
209,vicodin,cocaine,hydrocodone,False,False,,-1
210,oxycontin,cocaine,oxycodone,False,False,,-1
211,morphine,cocaine,morphine,False,False,,-1
212,cocainen,cocaine,False,False,True,,1
213,cocaine_hydrochloride,cocaine,cocaine,True,True,,1
214,crack,cocaine,False,False,True,,2
215,cocci-na,cocaine,False,False,False,,-1
216,coci-nae,cocaine,False,False,True, pill,1
217,cocainum,cocaine,cocaine,True,True, pill,1
218,cocaine,cocaine,cocaine,True,True,,4
219,cocaine,cocaine,cocaine,True,True,,4
220,caine,cocaine,lidocaine,False,True, drug,4
221,cocainum,cocaine,cocaine,True,True, pill,1
222,cocainehydrochloride,cocaine,False,False,True,,1
223,coke,cocaine,False,False,True,,4
224,speedball,cocaine,False,False,True,,1
225,white_powder,cocaine,False,False,True, pill,6
226,nose_candy,cocaine,cocaine,False,True, pill,3
227,powder,cocaine,False,False,True, drug,1
228,charlie,cocaine,False,False,True,,7
229,dragon,cocaine,False,False,False,,-1
230,koka,cocaine,False,False,True, drug,4
231,rocks,cocaine,False,False,True,,1
232,blow,cocaine,False,False,True,,2
233,nose_candy,cocaine,cocaine,False,True, pill,3
234,white,cocaine,filgrastim,False,False,,-1
235,yayo,cocaine,cocaine,False,True, pill,5
236,powder,cocaine,False,False,True, drug,1
237,coke,cocaine,False,False,True,,4
238,koke,cocaine,False,False,True, slang,3
239,cocaethylene,cocaine,False,False,True,,2
240,coca,cocaine,False,False,True,,4
241,crack,cocaine,False,False,True,,2
242,kocaine,cocaine,False,False,True, pill,1
243,cocaine_hydrochloride,cocaine,cocaine,True,True,,1
244,cocain,cocaine,cocaine,True,True,,2
245,kokaïne,cocaine,False,False,True,,1
246,cocaine_hydrochloride,cocaine,cocaine,True,True,,1
247,crack,cocaine,False,False,True,,2
248,cocainist,cocaine,False,False,True,,1
249,cocainize,cocaine,False,False,True,,4
250,cocainomania,cocaine,False,False,True,,1
251,cocainomaniac,cocaine,False,False,True,,1
252,cocainophilia,cocaine,False,False,False,,-1
253,cocainophilic,cocaine,False,False,False,,-1
254,cocal,cocaine,False,False,True, pill,4
255,peruvian_flake,cocaine,False,False,True, pill,7
256,marching_powder,cocaine,False,False,True,,5
257,bolivian_marching_powder,cocaine,False,False,True,,3
258,peruvian_snow,cocaine,False,False,True, pill,5
259,sheeba,cocaine,False,False,False,,-1
260,peruvian,cocaine,False,False,False,,-1
261,coke,cocaine,False,False,True,,4
262,cocainezine,cocaine,False,False,True,,10
263,cola,cocaine,False,False,True,,8
264,powder,cocaine,False,False,True, drug,1
265,rock,cocaine,False,False,False,,-1
266,crack,cocaine,False,False,True,,2
267,moraine,cocaine,False,False,False,,-1
268,vermaine,cocaine,False,False,False,,-1
269,kokaine,cocaine,cocaine,True,True, pill,1
270,koke,cocaine,False,False,True, slang,3
271,koker,cocaine,False,False,False,,-1
272,kola,cocaine,False,False,False,,-1
273,kolly,cocaine,False,False,False,,-1
274,kora,cocaine,False,False,False,,-1
275,korker,cocaine,False,False,False,,-1
276,methylbenzoylecgonine,cocaine,False,False,True,,2
277,cocain,cocaine,cocaine,True,True,,2
278,cocainum,cocaine,cocaine,True,True, pill,1
279,cocaine_hydrochloride,cocaine,cocaine,True,True,,1
280,cocaina,cocaine,cocaine,True,True,,2
281,soda,cocaine,False,False,False,,-1
282,blow,cocaine,False,False,True,,2
283,yayo,cocaine,cocaine,False,True, pill,5
284,white,cocaine,filgrastim,False,False,,-1
285,powder,cocaine,False,False,True, drug,1
286,kokain,cocaine,cocaine,True,True,,1
287,kokaine,cocaine,cocaine,True,True, pill,1
288,koke,cocaine,False,False,True, slang,3
289,kokey,cocaine,False,False,True, drug,2
290,koks,cocaine,False,False,True, pill,5
291,koky,cocaine,False,False,False,,-1
292,kokee,cocaine,False,False,False,,-1
293,dulcine,cocaine,False,False,False,,-1
294,laudanum,cocaine,morphine,False,False,,-1
295,cocain,cocaine,cocaine,True,True,,2
296,kocaine,cocaine,False,False,True, pill,1
297,cocainomine,cocaine,False,False,True,,4
298,cocaine_hydrochloride,cocaine,cocaine,True,True,,1
299,koke,cocaine,False,False,True, slang,3
300,kakain,cocaine,False,False,True, pill,4
301,coke,cocaine,False,False,True,,4
302,cocain,cocaine,cocaine,True,True,,2
303,cocainum,cocaine,cocaine,True,True, pill,1
304,coccu,cocaine,False,False,True, slang,6
305,krak,cocaine,False,False,True, pill,5
306,kokane,cocaine,False,False,True, pill,2
307,kokine,cocaine,False,False,True,,9
308,cain,cocaine,False,False,True, drug,5
309,cocain,cocaine,cocaine,True,True,,2
310,cocainum,cocaine,cocaine,True,True, pill,1
311,c,cocaine,False,False,False,,-1
312,blow,cocaine,False,False,True,,2
313,charlie,cocaine,False,False,True,,7
314,coke,cocaine,False,False,True,,4
315,crack,cocaine,False,False,True,,2
316,freebase,cocaine,cocaine,False,True,,9
317,nose_candy,cocaine,cocaine,False,True, pill,3
318,powder,cocaine,False,False,True, drug,1
319,rock,cocaine,False,False,False,,-1
320,snow,cocaine,False,False,True,,3
321,white,cocaine,filgrastim,False,False,,-1
322,cocaine_hydrochloride,cocaine,cocaine,True,True,,1
323,white_gold,cocaine,gold,False,True, drug,3
324,cristal,cocaine,False,False,False,,-1
325,powder,cocaine,False,False,True, drug,1
326,bolivian_marching_powder,cocaine,False,False,True,,3
327,peruvian_flake,cocaine,False,False,True, pill,7
328,peruvian_lady,cocaine,False,False,True, drug,5
329,alice,cocaine,False,False,False,,-1
330,cain,cocaine,False,False,True, drug,5
331,coco,cocaine,False,False,False,,-1
332,cocaine_hydrochloride,cocaine,cocaine,True,True,,1
333,korrigan,cocaine,False,False,True, drug,2
334,cost,cocaine,False,False,False,,-1
335,cracked_out,cocaine,False,False,True,,4
336,dangled,cocaine,False,False,False,,-1
337,dusted,cocaine,False,False,False,,-1
338,frazzled,cocaine,False,False,False,,-1
339,garbage,cocaine,False,False,False,,-1
340,gloomy,cocaine,False,False,False,,-1
341,high_octane,cocaine,False,False,False,,-1
342,hopped_up,cocaine,False,False,True, pill,2
343,hyped_up,cocaine,False,False,False,,-1
344,jacked_up,cocaine,False,False,False,,-1
345,messed_up,cocaine,False,False,False,,-1
346,on_a_bender,cocaine,False,False,True, drug,10
347,on_a_tear,cocaine,False,False,False,,-1
348,perverse,cocaine,False,False,False,,-1
349,philippines,cocaine,False,False,False,,-1
350,sheen,cocaine,False,False,True, drug,3
351,trashed,cocaine,False,False,False,,-1
352,nose_candy,cocaine,cocaine,False,True, pill,3
353,white_powder,cocaine,False,False,True, pill,6
354,corsac,cocaine,False,False,False,,-1
355,crack,cocaine,False,False,True,,2
356,kokains,cocaine,False,False,True,,1
357,koke,cocaine,False,False,True, slang,3
358,kokes,cocaine,False,False,False,,-1
359,kokey,cocaine,False,False,True, drug,2
360,kokai,cocaine,False,False,False,,-1
361,koka,cocaine,False,False,True, drug,4
362,kok_found,cocaine,False,False,False,,-1
363,cocain,cocaine,cocaine,True,True,,2
364,cocktails,cocaine,False,False,False,,-1
365,koke,cocaine,False,False,True, slang,3
366,koco,cocaine,False,False,False,,-1
367,koks,cocaine,False,False,True, pill,5
368,kokaine,cocaine,cocaine,True,True, pill,1
369,cocains,cocaine,cocaine,True,True, pill,1
370,coccydynia,cocaine,False,False,False,,-1
371,dockle,cocaine,False,False,False,,-1
372,dockyard,cocaine,False,False,False,,-1
373,javelin,cocaine,False,False,True, drug,10
374,lance,cocaine,False,False,False,,-1
375,pike,cocaine,northern_pike,False,False,,-1
376,cocaina,cocaine,cocaine,True,True,,2
377,cocainum,cocaine,cocaine,True,True, pill,1
378,coke,cocaine,False,False,True,,4
379,spanish_fly,cocaine,False,False,False,,-1
380,kain,cocaine,False,False,False,,-1
381,coke,cocaine,False,False,True,,4
382,cocain,cocaine,cocaine,True,True,,2
383,coca,cocaine,False,False,True,,4
384,coke,cocaine,False,False,True,,4
385,kokaïne,cocaine,False,False,True,,1
386,cocaina,cocaine,cocaine,True,True,,2
387,cocaine,cocaine,cocaine,True,True,,4
388,coccidioides,cocaine,False,False,False,,-1
389,coccidiomorphus,cocaine,False,False,False,,-1
390,coccidiotoxin,cocaine,False,False,False,,-1
391,coccidiostat,cocaine,False,False,False,,-1
392,coccidiolytic,cocaine,False,False,False,,-1
393,coccidiophage,cocaine,False,False,False,,-1
394,coccidiocidal,cocaine,False,False,False,,-1
395,coccidia,cocaine,False,False,False,,-1
396,coccus,cocaine,False,False,False,,-1
397,corsar,cocaine,False,False,False,,-1
398,costrel,cocaine,False,False,False,,-1
399,coryza,cocaine,False,False,False,,-1
400,covaid,cocaine,False,False,False,,-1
401,crack,cocaine,False,False,True,,2
402,cox,cocaine,False,False,False,,-1
403,coxa,cocaine,False,False,False,,-1
404,ideagens,cocaine,False,False,False,,-1
405,crack,cocaine,False,False,True,,2
406,cocainization,cocaine,False,False,True,,1
407,cocainizations,cocaine,False,False,True,,2
408,cocainize,cocaine,False,False,True,,4
409,cocainizes,cocaine,False,False,True,,3
410,cocainizing,cocaine,False,False,True,,2
411,cocaine_free_base,cocaine,False,True,True,,1
412,cocainism,cocaine,cocaine,True,True,,1
413,cocaethylene,cocaine,False,False,True,,2
414,crack,cocaine,False,False,True,,2
415,cocaina,cocaine,cocaine,True,True,,2
416,cocaineum,cocaine,False,False,True,,10
417,cocainum,cocaine,cocaine,True,True, pill,1
418,cocbreak,cocaine,False,False,False,,-1
419,cocaethylene,cocaine,False,False,True,,2
420,cocain,cocaine,cocaine,True,True,,2
421,crack,cocaine,False,False,True,,2
422,coke,cocaine,False,False,True,,4
423,caocaine,cocaine,False,False,True,,2
424,cocain,cocaine,cocaine,True,True,,2
425,coccaine,cocaine,cocaine,True,True,,5
426,cocainne,cocaine,False,False,True, pill,1
427,coke,cocaine,False,False,True,,4
428,sniff,cocaine,False,False,True, pill,6
429,cocain,cocaine,cocaine,True,True,,2
430,cocainehydrochloride,cocaine,False,False,True,,1
431,nose_candy,cocaine,cocaine,False,True, pill,3
432,white_powder,cocaine,False,False,True, pill,6
433,crack,cocaine,False,False,True,,2
434,cocain,cocaine,cocaine,True,True,,2
435,coke,cocaine,False,False,True,,4
436,freebase_cocaine,cocaine,False,True,True,,1
437,crack,cocaine,False,False,True,,2
438,kolaine,cocaine,False,False,True, pill,8
439,kloein,cocaine,False,False,True, drug,6
440,kloeine,cocaine,False,False,False,,-1
441,klonein,cocaine,False,False,False,,-1
442,kloine,cocaine,False,False,False,,-1
443,caine,cocaine,lidocaine,False,True, drug,4
444,crack,cocaine,False,False,True,,2
445,k_cocaine,cocaine,False,True,True,,1
446,ace,cocaine,False,False,False,,-1
447,coke,cocaine,False,False,True,,4
448,chars,cocaine,False,False,False,,-1
449,happy_dust,cocaine,False,False,True,,5
450,white_stuff,cocaine,False,False,True, drug,5
451,nose_candy,cocaine,cocaine,False,True, pill,3
452,flake,cocaine,False,False,False,,-1
453,powder,cocaine,False,False,True, drug,1
454,hydrochloride,cocaine,False,False,True,,3
455,cocainum,cocaine,cocaine,True,True, pill,1
456,cocaine_hydrochloride,cocaine,cocaine,True,True,,1
457,caine,cocaine,lidocaine,False,True, drug,4
458,crack,cocaine,False,False,True,,2
459,koke,cocaine,False,False,True, slang,3
460,coscorrona,cocaine,False,False,False,,-1
461,coke,cocaine,False,False,True,,4
462,coca,cocaine,False,False,True,,4
463,snuff,cocaine,False,False,False,,-1
464,diacetylmorphine,cocaine,heroin,False,True,,1
465,lysergic_acid_diethylamide,cocaine,lysergic_acid_diethylamide,False,False,,-1
466,codeine,cocaine,codeine,False,False,,-1
467,heroin,cocaine,heroin,False,True,,1
468,barbiturates,cocaine,False,False,False,,-1
469,amphetamines,cocaine,dextroamphetamine,False,True,,3
470,coke,cocaine,False,False,True,,4
471,crack,cocaine,False,False,True,,2
472,crystal,cocaine,False,False,True,,7
473,flake,cocaine,False,False,False,,-1
474,pep,cocaine,caffeine,False,False,,-1
475,rock,cocaine,False,False,False,,-1
476,snow,cocaine,False,False,True,,3
477,ccaine,cocaine,cocaine,True,True,,2
478,cocaine_hydrochloride,cocaine,cocaine,True,True,,1
479,crack,cocaine,False,False,True,,2
480,krokodil,cocaine,desomorphine,False,False,,-1
481,blow,cocaine,False,False,True,,2
482,powder,cocaine,False,False,True, drug,1
483,freebase,cocaine,cocaine,False,True,,9
484,peruvian_flake,cocaine,False,False,True, pill,7
485,bolivian_marching_flake,cocaine,False,False,True,,2
486,peruvian_marching_flake,cocaine,False,False,True,,3
487,marching_powder,cocaine,False,False,True,,5
488,kokain,cocaine,cocaine,True,True,,1
489,julcaine,cocaine,False,False,False,,-1
490,cocain,cocaine,cocaine,True,True,,2
491,coke,cocaine,False,False,True,,4
492,blow,cocaine,False,False,True,,2
493,white,cocaine,filgrastim,False,False,,-1
494,powder,cocaine,False,False,True, drug,1
495,nose_candy,cocaine,cocaine,False,True, pill,3
496,peruvian_marching_powder,cocaine,False,False,True,,1
497,coecum,cocaine,False,False,False,,-1
498,coccum,cocaine,False,False,True, slang,5
499,methylbenzoylecgonine,cocaine,False,False,True,,2
500,coca,cocaine,False,False,True,,4
501,peruvian_marching_powder,cocaine,False,False,True,,1
502,cocaine,cocaine,cocaine,True,True,,4
503,cocainum,cocaine,cocaine,True,True, pill,1
504,cocain,cocaine,cocaine,True,True,,2
505,cocaina,cocaine,cocaine,True,True,,2
506,cocaineum,cocaine,False,False,True,,10
507,methylbenzoylecgonine,cocaine,False,False,True,,2
508,ecgonine_methyl_ester,cocaine,methylecgonine,False,True,,2
509,cocain,cocaine,cocaine,True,True,,2
510,coke,cocaine,False,False,True,,4
511,nose_candy,cocaine,cocaine,False,True, pill,3
512,crack,cocaine,False,False,True,,2
513,chardine,cocaine,False,False,True, drug,2
514,crack,cocaine,False,False,True,,2
515,crack,cocaine,False,False,True,,2
516,crack,cocaine,False,False,True,,2
517,snow,cocaine,False,False,True,,3
518,flake,cocaine,False,False,False,,-1
519,powder,cocaine,False,False,True, drug,1
520,white,cocaine,filgrastim,False,False,,-1
521,nose_candy,cocaine,cocaine,False,True, pill,3
522,coke,cocaine,False,False,True,,4
523,blow,cocaine,False,False,True,,2
524,"coke,_cokey",cocaine,False,False,True,,10
525,"freebase,_freebased",cocaine,False,False,True,,3
526,"nose_candy,_flake,_snow,_powder,_toot",cocaine,False,False,True,,1
527,"peruvian_lady,_peruvian_flake,_peruvian_marching_powder",cocaine,False,False,True,,4
528,cain,cocaine,False,False,True, drug,5
529,cainum,cocaine,False,False,False,,-1
530,cocain,cocaine,cocaine,True,True,,2
531,cocaina,cocaine,cocaine,True,True,,2
532,cocainea,cocaine,False,False,True,,2
533,cocainum,cocaine,cocaine,True,True, pill,1
534,koke,cocaine,False,False,True, slang,3
535,kokeine,cocaine,False,False,True, pill,2
536,kolas,cocaine,False,False,False,,-1
537,cola,cocaine,False,False,True,,8
538,caine,cocaine,lidocaine,False,True, drug,4
539,snow,cocaine,False,False,True,,3
540,white,cocaine,filgrastim,False,False,,-1
541,blow,cocaine,False,False,True,,2
542,nose_candy,cocaine,cocaine,False,True, pill,3
543,snow,cocaine,False,False,True,,3
544,white,cocaine,filgrastim,False,False,,-1
545,rock,cocaine,False,False,False,,-1
546,kokain,cocaine,cocaine,True,True,,1
547,cocain,cocaine,cocaine,True,True,,2
548,coke,cocaine,False,False,True,,4
549,cocaine_hydrochloride,cocaine,cocaine,True,True,,1
550,cocaine_base,cocaine,False,True,True,,1
551,cocainization,cocaine,False,False,True,,1
552,cocainize,cocaine,False,False,True,,4
553,cocainomania,cocaine,False,False,True,,1
554,cocainophilia,cocaine,False,False,False,,-1
555,cocainophagia,cocaine,False,False,True,,1
556,cocainomania,cocaine,False,False,True,,1
557,cocainum,cocaine,cocaine,True,True, pill,1
558,ecgonine,cocaine,ecgonine,False,True,,3
559,tobacco,cocaine,nicotine,False,False,,-1
560,lactate,cocaine,False,False,False,,-1
561,dwest,cocaine,False,False,False,,-1
562,nose_candy,cocaine,cocaine,False,True, pill,3
563,blow,cocaine,False,False,True,,2
564,white_dragon,cocaine,False,False,False,,-1
565,powder,cocaine,False,False,True, drug,1
566,yeyo,cocaine,False,False,True, drug,4
567,peruvian_marching_powder,cocaine,False,False,True,,1
568,coke,cocaine,False,False,True,,4
569,crack,cocaine,False,False,True,,2
570,zacatin,cocaine,False,False,False,,-1
571,koks,cocaine,False,False,True, pill,5
572,percocet,cocaine,oxycodone,False,False,,-1
573,lortab,cocaine,hydrocodone,False,False,,-1
574,roxicet,cocaine,oxycodone,False,False,,-1
575,xanax,cocaine,alprazolam,False,False,,-1
576,oxycontin,cocaine,oxycodone,False,False,,-1
577,mojo,cocaine,False,False,False,,-1
578,rock,cocaine,False,False,False,,-1
579,white,cocaine,filgrastim,False,False,,-1
580,yayo,cocaine,cocaine,False,True, pill,5
581,nose_candy,cocaine,cocaine,False,True, pill,3
582,powder,cocaine,False,False,True, drug,1
583,flake,cocaine,False,False,False,,-1
584,coca,cocaine,False,False,True,,4
585,cocaina,cocaine,cocaine,True,True,,2
586,cocaine,cocaine,cocaine,True,True,,4
587,cocainum,cocaine,cocaine,True,True, pill,1
588,crack,cocaine,False,False,True,,2
589,le_coke,cocaine,False,False,True,,2
590,nose_candy,cocaine,cocaine,False,True, pill,3
591,bang,cocaine,False,False,False,,-1
592,bazerk,cocaine,False,False,False,,-1
593,beak,cocaine,False,False,True, drug,7
594,bindle,cocaine,False,False,False,,-1
595,blast,cocaine,False,False,False,,-1
596,bliss,cocaine,False,False,False,,-1
597,c,cocaine,False,False,False,,-1
598,charlie,cocaine,False,False,True,,7
599,china_white,cocaine,filgrastim,False,False,,-1
600,crack,cocaine,False,False,True,,2
601,devil's_dandruff,cocaine,False,False,True, pill,8
602,dib,cocaine,False,False,False,,-1
603,dose,cocaine,False,False,False,,-1
604,toot,cocaine,False,False,True, drug,6
605,zambi,cocaine,False,False,False,,-1
606,cocaine_hydrochloride,cocaine,cocaine,True,True,,1
607,cocainum,cocaine,cocaine,True,True, pill,1
608,cocaine,cocaine,cocaine,True,True,,4
609,lidocaine,cocaine,lidocaine,False,True,,1
610,mepivacaine,cocaine,mepivacaine,False,False,,-1
611,cacaine,cocaine,cocaine,True,True,,8
