,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
84,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
85,elvanse,lisdexamfetamine,False,False,True,,7
86,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
87,adderall,lisdexamfetamine,amphetamine,False,False,,-1
88,addyi,lisdexamfetamine,flibanserin,False,False,,-1
89,adderall,lisdexamfetamine,amphetamine,False,False,,-1
90,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
91,vyyvances,lisdexamfetamine,False,False,False,,-1
92,vivance,lisdexamfetamine,dienogest,False,False,,-1
93,vivances,lisdexamfetamine,False,False,False,,-1
94,oyvind,lisdexamfetamine,False,False,False,,-1
95,oyvins,lisdexamfetamine,False,False,False,,-1
96,ivance,lisdexamfetamine,False,False,False,,-1
97,ivances,lisdexamfetamine,False,False,False,,-1
98,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
99,elvanse,lisdexamfetamine,False,False,True,,7
100,vi-vyvdlse,lisdexamfetamine,False,False,False,,-1
101,vjvampe,lisdexamfetamine,False,False,False,,-1
102,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
103,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
104,vyzans,lisdexamfetamine,False,False,False,,-1
105,wyvanse,lisdexamfetamine,False,False,False,,-1
106,yvanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
107,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
108,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
109,levoamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
110,amphetamine,lisdexamfetamine,amphetamine,False,False,,-1
111,methamphetamine,lisdexamfetamine,methamphetamine,False,False,,-1
112,lisdrex,lisdexamfetamine,False,False,False,,-1
113,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
114,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
115,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
116,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
117,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
118,elvanse,lisdexamfetamine,False,False,True,,7
119,desoxyn,lisdexamfetamine,methamphetamine,False,False,,-1
120,adderall,lisdexamfetamine,amphetamine,False,False,,-1
121,ritalin,lisdexamfetamine,methylphenidate,False,False,,-1
122,concerta,lisdexamfetamine,methylphenidate,False,False,,-1
123,focalin,lisdexamfetamine,dexmethylphenidate,False,False,,-1
124,strattera,lisdexamfetamine,atomoxetine,False,False,,-1
125,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
126,vyynanse,lisdexamfetamine,False,False,False,,-1
127,vyycanse,lisdexamfetamine,False,False,False,,-1
128,vyvances,lisdexamfetamine,False,False,False,,-1
129,vyvynanse,lisdexamfetamine,False,False,False,,-1
130,vayances,lisdexamfetamine,False,False,False,,-1
131,vaynvanse,lisdexamfetamine,False,False,False,,-1
132,vayvances,lisdexamfetamine,False,False,False,,-1
133,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
134,l-amphetamine,lisdexamfetamine,False,False,False,,-1
135,elvanse,lisdexamfetamine,False,False,True,,7
136,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
137,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
138,elvanse,lisdexamfetamine,False,False,True,,7
139,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
140,adderall,lisdexamfetamine,amphetamine,False,False,,-1
141,ritalin,lisdexamfetamine,methylphenidate,False,False,,-1
142,concerta,lisdexamfetamine,methylphenidate,False,False,,-1
143,strattera,lisdexamfetamine,atomoxetine,False,False,,-1
144,effexor,lisdexamfetamine,venlafaxine,False,False,,-1
145,wellbutrin,lisdexamfetamine,bupropion,False,False,,-1
146,prozac,lisdexamfetamine,fluoxetine,False,False,,-1
147,elvanse,lisdexamfetamine,False,False,True,,7
148,evekeo,lisdexamfetamine,amphetamine,False,False,,-1
149,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
150,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
151,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
152,l-lysine-d-amphetamine,lisdexamfetamine,False,False,True,,10
153,vvyanses,lisdexamfetamine,False,False,False,,-1
154,vvyansese,lisdexamfetamine,False,False,False,,-1
155,vvyanskies,lisdexamfetamine,False,False,False,,-1
156,lisdexamfetamines,lisdexamfetamine,False,False,True,,3
157,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
158,elvanse,lisdexamfetamine,False,False,True,,7
159,elvanse,lisdexamfetamine,False,False,True,,7
160,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
161,lisdexfetamine,lisdexamfetamine,False,False,True,,2
162,dexmethylphenidate,lisdexamfetamine,dexmethylphenidate,False,False,,-1
163,concerta,lisdexamfetamine,methylphenidate,False,False,,-1
164,ritalin,lisdexamfetamine,methylphenidate,False,False,,-1
165,strattera,lisdexamfetamine,atomoxetine,False,False,,-1
166,adderall,lisdexamfetamine,amphetamine,False,False,,-1
167,elvanse,lisdexamfetamine,False,False,True,,7
168,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
169,elvanse,lisdexamfetamine,False,False,True,,7
170,ldex,lisdexamfetamine,False,False,False,,-1
171,vyvanze,lisdexamfetamine,lisdexamfetamine,True,False,,-1
172,elvanse,lisdexamfetamine,False,False,True,,7
173,lisdeks,lisdexamfetamine,False,False,False,,-1
174,lisdexta,lisdexamfetamine,False,False,False,,-1
175,dextroamphetamine-lisdexamfetamine,lisdexamfetamine,False,False,True,,1
176,elvanse,lisdexamfetamine,False,False,True,,7
177,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
178,vyfvanse,lisdexamfetamine,False,False,False,,-1
179,vyfexamfetamine,lisdexamfetamine,False,False,False,,-1
180,vivalan,lisdexamfetamine,False,False,False,,-1
181,vyvanza,lisdexamfetamine,False,False,False,,-1
182,vyfvanse,lisdexamfetamine,False,False,False,,-1
183,vyffvanse,lisdexamfetamine,False,False,False,,-1
184,vivance,lisdexamfetamine,dienogest,False,False,,-1
185,elvanse,lisdexamfetamine,False,False,True,,7
186,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
187,lexamfetamine,lisdexamfetamine,False,False,False,,-1
188,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
189,ivy_adex,lisdexamfetamine,False,False,False,,-1
190,lisdex,lisdexamfetamine,False,False,True,,4
191,lsdx,lisdexamfetamine,False,False,False,,-1
192,adhd_medication,lisdexamfetamine,False,False,True, pill,4
193,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
194,elvanse,lisdexamfetamine,False,False,True,,7
195,elvanse,lisdexamfetamine,False,False,True,,7
196,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
197,elvanse,lisdexamfetamine,False,False,True,,7
198,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
199,wyndamethamine,lisdexamfetamine,False,False,False,,-1
200,lisdextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
201,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
202,lisdexpamfetamine,lisdexamfetamine,False,False,False,,-1
203,elvanse,lisdexamfetamine,False,False,True,,7
204,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
205,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
206,adderall,lisdexamfetamine,amphetamine,False,False,,-1
207,ritalin,lisdexamfetamine,methylphenidate,False,False,,-1
208,concerta,lisdexamfetamine,methylphenidate,False,False,,-1
209,strattera,lisdexamfetamine,atomoxetine,False,False,,-1
210,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
211,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
212,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
213,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
214,adderall,lisdexamfetamine,amphetamine,False,False,,-1
215,concerta,lisdexamfetamine,methylphenidate,False,False,,-1
216,ritalin,lisdexamfetamine,methylphenidate,False,False,,-1
217,strattera,lisdexamfetamine,atomoxetine,False,False,,-1
218,vyvanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
219,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
220,elvanse,lisdexamfetamine,False,False,True,,7
221,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
222,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
223,levoamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
224,vycore,lisdexamfetamine,False,False,False,,-1
225,vyfuse,lisdexamfetamine,False,False,False,,-1
226,vyvansexr,lisdexamfetamine,False,False,False,,-1
227,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
228,elvanse,lisdexamfetamine,False,False,True,,7
229,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
230,elvanse,lisdexamfetamine,False,False,True,,7
231,lilly,lisdexamfetamine,False,False,False,,-1
232,l_adderall,lisdexamfetamine,False,False,False,,-1
233,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
234,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
235,levoamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
236,vayansa,lisdexamfetamine,False,False,False,,-1
237,vyvanza,lisdexamfetamine,False,False,False,,-1
238,vayzal,lisdexamfetamine,False,False,False,,-1
239,venvanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
240,vinvoke,lisdexamfetamine,False,False,False,,-1
241,vyvanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
242,adhddrug,lisdexamfetamine,False,False,False,,-1
243,elvanse,lisdexamfetamine,False,False,True,,7
244,vivance,lisdexamfetamine,dienogest,False,False,,-1
245,levamfetamine,lisdexamfetamine,False,False,False,,-1
246,vyvsnzs,lisdexamfetamine,False,False,False,,-1
247,vyvaenamfeytamin,lisdexamfetamine,False,False,False,,-1
248,vyvaensamfeytamin,lisdexamfetamine,False,False,False,,-1
249,vyvaetzamfeytamin,lisdexamfetamine,False,False,False,,-1
250,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
251,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
252,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
253,levamfetamine,lisdexamfetamine,False,False,False,,-1
254,methamphetamine,lisdexamfetamine,methamphetamine,False,False,,-1
255,amphetamine,lisdexamfetamine,amphetamine,False,False,,-1
256,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
257,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
258,lisdextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
259,lisdamphetamine,lisdexamfetamine,False,False,False,,-1
260,lysdexamphetamine,lisdexamfetamine,dextroamphetamine,False,True,,2
261,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
262,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
263,adderall,lisdexamfetamine,amphetamine,False,False,,-1
264,elvanse,lisdexamfetamine,False,False,True,,7
265,attenta,lisdexamfetamine,False,False,False,,-1
266,lisdextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
267,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
268,elvanse,lisdexamfetamine,False,False,True,,7
269,lisdex,lisdexamfetamine,False,False,True,,4
270,vyvanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
271,atomexetine,lisdexamfetamine,atomoxetine,False,False,,-1
272,lysdexamphetamine,lisdexamfetamine,dextroamphetamine,False,True,,2
273,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
274,dexmethamphetamine,lisdexamfetamine,methamphetamine,False,False,,-1
275,lisdexamfetamine_mesylate,lisdexamfetamine,False,True,True,,1
276,elvanse,lisdexamfetamine,False,False,True,,7
277,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
278,ivyanse,lisdexamfetamine,False,False,False,,-1
279,vyvanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
280,elvanse,lisdexamfetamine,False,False,True,,7
281,lisdexamfetamines,lisdexamfetamine,False,False,True,,3
282,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
283,elvanse,lisdexamfetamine,False,False,True,,7
284,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
285,yvansae,lisdexamfetamine,False,False,False,,-1
286,vanse,lisdexamfetamine,fluocinonide,False,False,,-1
287,vise,lisdexamfetamine,False,False,False,,-1
288,vamfetamine,lisdexamfetamine,False,False,False,,-1
289,vyansye,lisdexamfetamine,False,False,False,,-1
290,ivansye,lisdexamfetamine,False,False,False,,-1
291,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
292,l-amphetamine,lisdexamfetamine,False,False,False,,-1
293,l-dexamphetamine,lisdexamfetamine,False,False,False,,-1
294,d-amphetamine,lisdexamfetamine,False,False,False,,-1
295,d-amp,lisdexamfetamine,False,False,False,,-1
296,levoamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
297,elvanse,lisdexamfetamine,False,False,True,,7
298,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
299,vyvance,lisdexamfetamine,False,False,False,,-1
300,vivance,lisdexamfetamine,dienogest,False,False,,-1
301,vynceanse,lisdexamfetamine,False,False,False,,-1
302,vynanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
303,vyncevanse,lisdexamfetamine,False,False,False,,-1
304,vyncencevanse,lisdexamfetamine,False,False,False,,-1
305,vyncancevanse,lisdexamfetamine,False,False,False,,-1
306,vyncancevamfetamine,lisdexamfetamine,False,False,False,,-1
307,dexamfetamine_lysine,lisdexamfetamine,False,False,True,,1
308,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
309,vyvanza,lisdexamfetamine,False,False,False,,-1
310,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
311,vyvanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
312,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
313,loueebsid,lisdexamfetamine,False,False,False,,-1
314,lebsiydeksamfetamil,lisdexamfetamine,False,False,False,,-1
315,ivyvanse,lisdexamfetamine,False,False,False,,-1
316,lisdex,lisdexamfetamine,False,False,True,,4
317,l-amp,lisdexamfetamine,False,False,False,,-1
318,vyvanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
319,vyvanza,lisdexamfetamine,False,False,False,,-1
320,vvyvanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
321,vvyanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
322,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
323,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
324,elvanse,lisdexamfetamine,False,False,True,,7
325,vyvynse,lisdexamfetamine,False,False,False,,-1
326,vyfynse,lisdexamfetamine,False,False,False,,-1
327,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
328,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
329,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
330,elvanse,lisdexamfetamine,False,False,True,,7
331,lisdextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
332,elvanse,lisdexamfetamine,False,False,True,,7
333,levamfetamine,lisdexamfetamine,False,False,False,,-1
334,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
335,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
336,desoxyn,lisdexamfetamine,methamphetamine,False,False,,-1
337,lysdexicamfetamine,lisdexamfetamine,False,False,False,,-1
338,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
339,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
340,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
341,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
342,levoamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
343,lisdexafetamines,lisdexamfetamine,False,False,False,,-1
344,elvanse,lisdexamfetamine,False,False,True,,7
345,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
346,lisdexamfetamines,lisdexamfetamine,False,False,True,,3
347,elvanse,lisdexamfetamine,False,False,True,,7
348,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
349,lexapro,lisdexamfetamine,escitalopram,False,False,,-1
350,elvanse,lisdexamfetamine,False,False,True,,7
351,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
352,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
353,elvanse,lisdexamfetamine,False,False,True,,7
354,lisdexamfetamine_dimesylate,lisdexamfetamine,lisdexamfetamine,True,True,,1
355,elvanse,lisdexamfetamine,False,False,True,,7
356,venvanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
357,vyvan,lisdexamfetamine,sapropterin,False,False,,-1
358,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
359,levoamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
360,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
361,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
362,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
363,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
364,yen_v,lisdexamfetamine,False,False,False,,-1
365,elvanse,lisdexamfetamine,False,False,True,,7
366,elvanse,lisdexamfetamine,False,False,True,,7
367,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
368,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
369,adderall,lisdexamfetamine,amphetamine,False,False,,-1
370,vyffynase,lisdexamfetamine,False,False,False,,-1
371,lysexymfetamine,lisdexamfetamine,False,False,False,,-1
372,lisdextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
373,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
374,dexamfetamine_lysine,lisdexamfetamine,False,False,True,,1
375,vsvyvanse,lisdexamfetamine,False,False,False,,-1
376,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
377,vyvanza,lisdexamfetamine,False,False,False,,-1
378,elvanse,lisdexamfetamine,False,False,True,,7
379,vyvan,lisdexamfetamine,sapropterin,False,False,,-1
380,vyvanexe,lisdexamfetamine,False,False,False,,-1
381,vyfansa,lisdexamfetamine,False,False,False,,-1
382,ivansa,lisdexamfetamine,False,False,False,,-1
383,vyvanfosa,lisdexamfetamine,False,False,False,,-1
384,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
385,adderall,lisdexamfetamine,amphetamine,False,False,,-1
386,ritalin,lisdexamfetamine,methylphenidate,False,False,,-1
387,concerta,lisdexamfetamine,methylphenidate,False,False,,-1
388,strattera,lisdexamfetamine,atomoxetine,False,False,,-1
389,vavanse,lisdexamfetamine,False,False,False,,-1
390,vyvnase,lisdexamfetamine,lisdexamfetamine,True,False,,-1
391,vynanse,lisdexamfetamine,lisdexamfetamine,True,False,,-1
392,vyasnse,lisdexamfetamine,False,False,False,,-1
393,vaysanse,lisdexamfetamine,False,False,False,,-1
394,vaynasne,lisdexamfetamine,False,False,False,,-1
395,elvanse,lisdexamfetamine,False,False,True,,7
396,lisdex,lisdexamfetamine,False,False,True,,4
397,dexedrine,lisdexamfetamine,dextroamphetamine,False,False,,-1
398,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
399,elvanse,lisdexamfetamine,False,False,True,,7
400,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
401,dexmethylphenidate,lisdexamfetamine,dexmethylphenidate,False,False,,-1
402,methlyphenidate,lisdexamfetamine,methylphenidate,False,False,,-1
403,quillivant,lisdexamfetamine,methylphenidate,False,False,,-1
404,elvanse,lisdexamfetamine,False,False,True,,7
405,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
406,elvanse,lisdexamfetamine,False,False,True,,7
407,lisdextromethamphetamine,lisdexamfetamine,False,False,False,,-1
408,lisdextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
409,lisdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,9
410,vyvanese,lisdexamfetamine,lisdexamfetamine,True,True,,2
411,vyvanser,lisdexamfetamine,False,False,False,,-1
412,adderall,lisdexamfetamine,amphetamine,False,False,,-1
413,lisdextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
414,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
415,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
416,lisdextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
417,dexamfetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
418,lisdexamphetamine,lisdexamfetamine,lisdexamfetamine,True,False,,-1
419,dextroamphetamine,lisdexamfetamine,dextroamphetamine,False,False,,-1
420,levamfetamine,lisdexamfetamine,False,False,False,,-1
421,methamphetamine,lisdexamfetamine,methamphetamine,False,False,,-1
422,amphetamine,lisdexamfetamine,amphetamine,False,False,,-1
423,lysdexamfetamine,lisdexamfetamine,lisdexamfetamine,True,True,,2
424,dexamfetamine_lysine,lisdexamfetamine,False,False,True,,1
425,vyvanas,lisdexamfetamine,False,False,False,,-1
426,vfvanse,lisdexamfetamine,False,False,False,,-1
