,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
258,fentora,alfentanil,fentanyl,False,False,,-1
259,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
260,jograf,alfentanil,False,False,False,,-1
261,acufentanyl,alfentanil,False,False,False,,-1
262,sufentanil,alfentanil,sufentanil,False,False,,-1
263,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
264,fentanyl_analogue,alfentanil,False,False,False,,-1
265,synthetic_opioid,alfentanil,False,False,False,,-1
266,sufentanil,alfentanil,sufentanil,False,False,,-1
267,sufentanil,alfentanil,sufentanil,False,False,,-1
268,tianeptine,alfentanil,tianeptine,False,False,,-1
269,palfentanyl,alfentanil,False,False,False,,-1
270,sufentanil,alfentanil,sufentanil,False,False,,-1
271,fentanyl_analog,alfentanil,False,False,False,,-1
272,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
273,fentanil,alfentanil,fentanyl,False,False,,-1
274,duragesic,alfentanil,fentanyl,False,False,,-1
275,insulant,alfentanil,False,False,False,,-1
276,ultiva,alfentanil,False,False,False,,-1
277,ropivacaine,alfentanil,ropivacaine,False,False,,-1
278,fentanyl,alfentanil,fentanyl,False,False,,-1
279,sufentanil,alfentanil,sufentanil,False,False,,-1
280,duragesic,alfentanil,fentanyl,False,False,,-1
281,actiq,alfentanil,fentanyl,False,False,,-1
282,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
283,lofentanil,alfentanil,lofentanil,False,True,,7
284,alfentanyl,alfentanil,alfentanil,True,True,,2
285,fentanyl,alfentanil,fentanyl,False,False,,-1
286,levofentanyl,alfentanil,False,False,False,,-1
287,lofentanil,alfentanil,lofentanil,False,True,,7
288,abstracted_fentanyl,alfentanil,False,False,False,,-1
289,fentanyl_nor,alfentanil,False,False,False,,-1
290,fentanyl,alfentanil,fentanyl,False,False,,-1
291,sufentanil,alfentanil,sufentanil,False,False,,-1
292,sufentanil,alfentanil,sufentanil,False,False,,-1
293,fentanyl,alfentanil,fentanyl,False,False,,-1
294,alfenta,alfentanil,False,False,True,,7
295,acetorphan,alfentanil,False,False,False,,-1
296,duragesic,alfentanil,fentanyl,False,False,,-1
297,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
298,ultiva,alfentanil,False,False,False,,-1
299,lofentanil,alfentanil,lofentanil,False,True,,7
300,fentanyl,alfentanil,fentanyl,False,False,,-1
301,fentanil,alfentanil,fentanyl,False,False,,-1
302,fentanyl,alfentanil,fentanyl,False,False,,-1
303,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
304,tapentadol,alfentanil,tapentadol,False,False,,-1
305,fentanyl,alfentanil,fentanyl,False,False,,-1
306,sufentanil,alfentanil,sufentanil,False,False,,-1
307,carfentanil,alfentanil,carfentanil,False,False,,-1
308,levofentanyl,alfentanil,False,False,False,,-1
309,remifentanil,alfentanil,remifentanil,False,False,,-1
310,alfentanyl,alfentanil,alfentanil,True,True,,2
311,sufentanil,alfentanil,sufentanil,False,False,,-1
312,fentanyl,alfentanil,fentanyl,False,False,,-1
313,fentanil,alfentanil,fentanyl,False,False,,-1
314,sufentanil,alfentanil,sufentanil,False,False,,-1
315,remifentanil,alfentanil,remifentanil,False,False,,-1
316,fentanyl,alfentanil,fentanyl,False,False,,-1
317,sufentanil,alfentanil,sufentanil,False,False,,-1
318,sentanyl,alfentanil,False,False,False,,-1
319,alphaprodine,alfentanil,False,False,True,,2
320,duragesic,alfentanil,fentanyl,False,False,,-1
321,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
322,abuua,alfentanil,False,False,False,,-1
323,adfentanyl,alfentanil,False,False,False,,-1
324,fentanest,alfentanil,False,False,False,,-1
325,fentanyl,alfentanil,fentanyl,False,False,,-1
326,actiq,alfentanil,fentanyl,False,False,,-1
327,duromorph,alfentanil,False,False,False,,-1
328,fentanil,alfentanil,fentanyl,False,False,,-1
329,fentanyl,alfentanil,fentanyl,False,False,,-1
330,fentora,alfentanil,fentanyl,False,False,,-1
331,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
332,actiq,alfentanil,fentanyl,False,False,,-1
333,duragesic,alfentanil,fentanyl,False,False,,-1
334,effentora,alfentanil,False,False,False,,-1
335,fentanil,alfentanil,fentanyl,False,False,,-1
336,sufentanil,alfentanil,sufentanil,False,False,,-1
337,remifentanil,alfentanil,remifentanil,False,False,,-1
338,carfentanil,alfentanil,carfentanil,False,False,,-1
339,fentanyl,alfentanil,fentanyl,False,False,,-1
340,sufentanil,alfentanil,sufentanil,False,False,,-1
341,remifentanil,alfentanil,remifentanil,False,False,,-1
342,carfentanil,alfentanil,carfentanil,False,False,,-1
343,ziconotide,alfentanil,ziconotide,False,False,,-1
344,sufentanil,alfentanil,sufentanil,False,False,,-1
345,remifentanil,alfentanil,remifentanil,False,False,,-1
346,sentonil,alfentanil,False,False,False,,-1
347,alphaprodine,alfentanil,False,False,True,,2
348,fentanyl,alfentanil,fentanyl,False,False,,-1
349,sufentanil,alfentanil,sufentanil,False,False,,-1
350,fentanyl,alfentanil,fentanyl,False,False,,-1
351,fentanyl,alfentanil,fentanyl,False,False,,-1
352,others,alfentanil,False,False,False,,-1
353,sufentanil,alfentanil,sufentanil,False,False,,-1
354,alfenta,alfentanil,False,False,True,,7
355,duragesic,alfentanil,fentanyl,False,False,,-1
356,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
357,sentinel,alfentanil,False,False,False,,-1
358,fentanyl,alfentanil,fentanyl,False,False,,-1
359,duragesic,alfentanil,fentanyl,False,False,,-1
360,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
361,actiq,alfentanil,fentanyl,False,False,,-1
362,oxycontin,alfentanil,oxycodone,False,False,,-1
363,percocet,alfentanil,oxycodone,False,False,,-1
364,sufentanil,alfentanil,sufentanil,False,False,,-1
365,sufentanil,alfentanil,sufentanil,False,False,,-1
366,lofentanil,alfentanil,lofentanil,False,True,,7
367,abenfentanil,alfentanil,False,False,False,,-1
368,remifentanil,alfentanil,remifentanil,False,False,,-1
369,carfentanil,alfentanil,carfentanil,False,False,,-1
370,sufentanil,alfentanil,sufentanil,False,False,,-1
371,clonfentanil,alfentanil,False,False,False,,-1
372,fentanyl,alfentanil,fentanyl,False,False,,-1
373,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
374,innofentanyl,alfentanil,False,False,False,,-1
375,sufentanil,alfentanil,sufentanil,False,False,,-1
376,abanian,alfentanil,False,False,False,,-1
377,supradol,alfentanil,False,False,False,,-1
378,fentanil,alfentanil,fentanyl,False,False,,-1
379,fentanyl,alfentanil,fentanyl,False,False,,-1
380,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
381,talwin,alfentanil,pentazocine,False,False,,-1
382,t_fentanyl,alfentanil,False,False,False,,-1
383,janssen,alfentanil,False,False,False,,-1
384,qu_dictionaryfentanyl,alfentanil,False,False,False,,-1
385,carefentanil,alfentanil,carfentanil,False,False,,-1
386,jme-_fentanyl,alfentanil,False,False,False,,-1
387,sufentanil,alfentanil,sufentanil,False,False,,-1
388,sufentanil,alfentanil,sufentanil,False,False,,-1
389,fentanyl,alfentanil,fentanyl,False,False,,-1
390,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
391,ultiva,alfentanil,False,False,False,,-1
392,fentanil,alfentanil,fentanyl,False,False,,-1
393,fentanyl,alfentanil,fentanyl,False,False,,-1
394,sufentanil,alfentanil,sufentanil,False,False,,-1
395,sufentanil,alfentanil,sufentanil,False,False,,-1
396,sufentanil,alfentanil,sufentanil,False,False,,-1
397,alfentanil,alfentanil,alfentanil,True,False,,-1
398,sufentanil,alfentanil,sufentanil,False,False,,-1
399,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
400,fentanyl,alfentanil,fentanyl,False,False,,-1
401,duragesic,alfentanil,fentanyl,False,False,,-1
402,sufentanil,alfentanil,sufentanil,False,False,,-1
403,fentanyl,alfentanil,fentanyl,False,False,,-1
404,sufentanil,alfentanil,sufentanil,False,False,,-1
405,akron,alfentanil,False,False,False,,-1
406,fentanyl_patch,alfentanil,fentanyl,False,False,,-1
407,sufentanil,alfentanil,sufentanil,False,False,,-1
408,fentanyl,alfentanil,fentanyl,False,False,,-1
409,lofentanil,alfentanil,lofentanil,False,True,,7
410,roffellos,alfentanil,False,False,False,,-1
411,fentanest,alfentanil,False,False,False,,-1
412,finalex,alfentanil,False,False,False,,-1
413,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
414,sufentanil,alfentanil,sufentanil,False,False,,-1
415,sufentanyl,alfentanil,sufentanil,False,False,,-1
416,ab_fentanyl,alfentanil,False,False,False,,-1
417,fentora,alfentanil,fentanyl,False,False,,-1
418,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
419,ultiva,alfentanil,False,False,False,,-1
420,sufentanil,alfentanil,sufentanil,False,False,,-1
421,remifentanil,alfentanil,remifentanil,False,False,,-1
422,innovar,alfentanil,False,False,False,,-1
423,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
424,fentanyl,alfentanil,fentanyl,False,False,,-1
425,dalargin,alfentanil,False,False,False,,-1
426,sufentanil,alfentanil,sufentanil,False,False,,-1
427,fentanil,alfentanil,fentanyl,False,False,,-1
428,fentanyl,alfentanil,fentanyl,False,False,,-1
429,fentanyl,alfentanil,fentanyl,False,False,,-1
430,sufentanil,alfentanil,sufentanil,False,False,,-1
431,fentora,alfentanil,fentanyl,False,False,,-1
432,abfentanil,alfentanil,False,False,False,,-1
433,lofentanil,alfentanil,lofentanil,False,True,,7
434,justorapid,alfentanil,False,False,False,,-1
435,sufentanil,alfentanil,sufentanil,False,False,,-1
436,lofentanil,alfentanil,lofentanil,False,True,,7
437,fentanil,alfentanil,fentanyl,False,False,,-1
438,sufentanil,alfentanil,sufentanil,False,False,,-1
439,fentanil,alfentanil,fentanyl,False,False,,-1
440,acetyl_fentanyl,alfentanil,False,False,False,,-1
441,sufentanil,alfentanil,sufentanil,False,False,,-1
442,carfentanil,alfentanil,carfentanil,False,False,,-1
443,sufentanil,alfentanil,sufentanil,False,False,,-1
444,fentanil,alfentanil,fentanyl,False,False,,-1
445,fentanyl,alfentanil,fentanyl,False,False,,-1
446,innovar,alfentanil,False,False,False,,-1
447,lofentanil,alfentanil,lofentanil,False,True,,7
448,medifentanyl,alfentanil,False,False,False,,-1
449,sufentanil,alfentanil,sufentanil,False,False,,-1
450,fentanil,alfentanil,fentanyl,False,False,,-1
451,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
452,fentanyl,alfentanil,fentanyl,False,False,,-1
453,3-methylfentanyl,alfentanil,3-methylfentanyl,False,False,,-1
454,sufentanil,alfentanil,sufentanil,False,False,,-1
455,carfentanil,alfentanil,carfentanil,False,False,,-1
456,srifentanyl,alfentanil,False,False,False,,-1
457,norfentanyl,alfentanil,carfentanil,False,False,,-1
458,fentanyl,alfentanil,fentanyl,False,False,,-1
459,duragesic,alfentanil,fentanyl,False,False,,-1
460,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
461,fentanyl,alfentanil,fentanyl,False,False,,-1
462,sufentanil,alfentanil,sufentanil,False,False,,-1
463,sufentanil,alfentanil,sufentanil,False,False,,-1
464,sufentanyl,alfentanil,sufentanil,False,False,,-1
465,sufentanil,alfentanil,sufentanil,False,False,,-1
466,fentanil,alfentanil,fentanyl,False,False,,-1
467,fentanyl,alfentanil,fentanyl,False,False,,-1
468,sublimaze,alfentanil,mercuric_chloride,False,False,,-1
469,palfentanyl,alfentanil,False,False,False,,-1
470,sufentanil,alfentanil,sufentanil,False,False,,-1
471,fentanyl,alfentanil,fentanyl,False,False,,-1
472,sufentanil,alfentanil,sufentanil,False,False,,-1
473,rapifen,alfentanil,alfentanil,True,True,,2
474,fentanyl,alfentanil,fentanyl,False,False,,-1
475,sufentanil,alfentanil,sufentanil,False,False,,-1
476,fentanyl,alfentanil,fentanyl,False,False,,-1
477,sufentanil,alfentanil,sufentanil,False,False,,-1
478,fentora,alfentanil,fentanyl,False,False,,-1
479,ketofol,alfentanil,False,False,False,,-1
480,symbicort,alfentanil,formoterol,False,False,,-1
481,rapifen,alfentanil,alfentanil,True,True,,2
482,sufentanil,alfentanil,sufentanil,False,False,,-1
483,sufentanil,alfentanil,sufentanil,False,False,,-1
484,ultiva,alfentanil,False,False,False,,-1
485,lexilen,alfentanil,False,False,False,,-1
486,phentanyl,alfentanil,fentanyl,False,False,,-1
487,sentynl,alfentanil,False,False,False,,-1
488,fentanil,alfentanil,fentanyl,False,False,,-1
489,fentanyl,alfentanil,fentanyl,False,False,,-1
490,sufentanil,alfentanil,sufentanil,False,False,,-1
491,fentanyl,alfentanil,fentanyl,False,False,,-1
492,carfentanil,alfentanil,carfentanil,False,False,,-1
493,sufentanil,alfentanil,sufentanil,False,False,,-1
494,fentanil,alfentanil,fentanyl,False,False,,-1
495,fentanyl,alfentanil,fentanyl,False,False,,-1
496,fentanyl-alfentanil,alfentanil,False,False,True,,2
497,fentanyl_citrate,alfentanil,fentanyl,False,False,,-1
498,succinyl_fentanyl,alfentanil,False,False,False,,-1
499,lofentanil,alfentanil,lofentanil,False,True,,7
500,fentanyl,alfentanil,fentanyl,False,False,,-1
501,sufentanil,alfentanil,sufentanil,False,False,,-1
502,fentanil,alfentanil,fentanyl,False,False,,-1
503,profentanyl,alfentanil,False,False,False,,-1
504,fentanyl_derivatives,alfentanil,False,False,False,,-1
505,sanego,alfentanil,False,False,False,,-1
506,stadol,alfentanil,butorphanol,False,False,,-1
507,zomax,alfentanil,False,False,False,,-1
508,fentanil,alfentanil,fentanyl,False,False,,-1
509,fentanyl,alfentanil,fentanyl,False,False,,-1
510,sufentanil,alfentanil,sufentanil,False,False,,-1
511,sufentanil,alfentanil,sufentanil,False,False,,-1
