,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
182,modiodal,modafinil,modafinil,True,True,,1
183,moadfinil,modafinil,modafinil,True,True,,1
184,provigil,modafinil,modafinil,True,True,,1
185,provigil,modafinil,modafinil,True,True,,1
186,myolert,modafinil,False,False,False,,-1
187,keepawake,modafinil,False,False,True, drug,3
188,provigil,modafinil,modafinil,True,True,,1
189,modafinol,modafinil,modafinil,True,True,,3
190,modafynil,modafinil,False,False,True,,2
191,mondayfeps,modafinil,False,False,False,,-1
192,momaday,modafinil,False,False,False,,-1
193,modafanal,modafinil,False,False,True,,2
194,modafras,modafinil,False,False,False,,-1
195,modasleep,modafinil,False,False,True, drug,10
196,mofdafinil,modafinil,False,False,True, pill,1
197,comatose,modafinil,False,False,False,,-1
198,modalert,modafinil,armodafinil,False,True,,2
199,modvigil,modafinil,armodafinil,False,True,,3
200,provigil,modafinil,modafinil,True,True,,1
201,alertec,modafinil,modafinil,True,True,,2
202,modalert,modafinil,armodafinil,False,True,,2
203,modiodal,modafinil,modafinil,True,True,,1
204,vigia,modafinil,False,False,True, pill,1
205,modafil,modafinil,modafinil,True,True,,3
206,modafinilo,modafinil,False,False,True,,2
207,carim,modafinil,False,False,True, pill,2
208,stavigile,modafinil,False,False,True,,6
209,madafinil,modafinil,modafinil,True,True,,1
210,provigil,modafinil,modafinil,True,True,,1
211,modiodafil,modafinil,False,False,False,,-1
212,adrafinil,modafinil,adrafinil,False,True,,6
213,stavigile,modafinil,False,False,True,,6
214,vogalib,modafinil,False,False,False,,-1
215,vyvanse,modafinil,lisdexamfetamine,False,False,,-1
216,myodafinil,modafinil,False,False,False,,-1
217,omodafinil,modafinil,False,False,True,,2
218,radafinil,modafinil,False,False,False,,-1
219,selafinil,modafinil,False,False,False,,-1
220,vafinil,modafinil,False,False,False,,-1
221,modafinl,modafinil,modafinil,True,True,,2
222,modafnil,modafinil,modafinil,True,True,,1
223,alertness_drug,modafinil,False,False,True,,4
224,wakefulness-promoting_agent,modafinil,False,False,True,,8
225,wakefulness-promoting_agent,modafinil,False,False,True,,8
226,acipimox,modafinil,acipimox,False,False,,-1
227,analeptics,modafinil,False,False,False,,-1
228,psychostimulants,modafinil,False,False,False,,-1
229,provigil,modafinil,modafinil,True,True,,1
230,modafenil,modafinil,modafinil,True,True,,3
231,moaf,modafinil,False,False,False,,-1
232,vigil,modafinil,modafinil,True,False,,-1
233,modnafinil,modafinil,modafinil,True,True,,2
234,modafinolum,modafinil,False,False,False,,-1
235,wakefulness_drug,modafinil,False,False,True,,4
236,stavaros,modafinil,False,False,False,,-1
237,vendetta,modafinil,False,False,False,,-1
238,fakeloprazolam,modafinil,False,False,False,,-1
239,supernocturnal,modafinil,False,False,False,,-1
240,wakalert,modafinil,armodafinil,False,True,,1
241,modalert,modafinil,armodafinil,False,True,,2
242,provigil,modafinil,modafinil,True,True,,1
243,modafinal,modafinil,modafinil,True,True,,3
244,modafin,modafinil,modafinil,True,True,,1
245,modafinum,modafinil,False,False,False,,-1
246,stavzor,modafinil,valproic_acid,False,False,,-1
247,provigil,modafinil,modafinil,True,True,,1
248,alertness_drug,modafinil,False,False,True,,4
249,wakefulness_drug,modafinil,False,False,True,,4
250,modalert,modafinil,armodafinil,False,True,,2
251,moda,modafinil,False,False,True, pill,3
252,modvigil,modafinil,armodafinil,False,True,,3
253,mudafinil,modafinil,False,False,True, drug,3
254,mofadinil,modafinil,False,False,True,,7
255,provigil,modafinil,modafinil,True,True,,1
256,alert,modafinil,False,False,False,,-1
257,lightning,modafinil,False,False,False,,-1
258,speed,modafinil,False,False,False,,-1
259,crow's_nest,modafinil,False,False,False,,-1
260,modafinile,modafinil,False,False,True,,4
261,provigil,modafinil,modafinil,True,True,,1
262,ritalin,modafinil,methylphenidate,False,False,,-1
263,modatril,modafinil,False,False,False,,-1
264,alertness_drug,modafinil,False,False,True,,4
265,alertec,modafinil,modafinil,True,True,,2
266,modiodal,modafinil,modafinil,True,True,,1
267,provigil,modafinil,modafinil,True,True,,1
268,madafinil,modafinil,modafinil,True,True,,1
269,moadfinil,modafinil,modafinil,True,True,,1
270,moddafinil,modafinil,False,False,True,,2
271,midafinil,modafinil,modafinil,True,True,,1
272,modaafinil,modafinil,False,False,True,,6
273,modaffinil,modafinil,False,False,True,,3
274,modafinl,modafinil,modafinil,True,True,,2
275,provigil,modafinil,modafinil,True,True,,1
276,modifinal,modafinil,modafinil,True,True,,5
277,modaflo,modafinil,False,False,False,,-1
278,moda_wake,modafinil,False,False,True,,3
279,moadafinil,modafinil,False,False,True,,3
280,modafenil,modafinil,modafinil,True,True,,3
281,moadfinil,modafinil,modafinil,True,True,,1
282,moafinil,modafinil,False,False,True,,2
283,modeafinil,modafinil,False,False,True, drug,2
284,modafnil,modafinil,modafinil,True,True,,1
285,modfinil,modafinil,modafinil,True,True,,1
286,modafinl,modafinil,modafinil,True,True,,2
287,modainst,modafinil,False,False,False,,-1
288,modawake,modafinil,armodafinil,False,True,,5
289,modafres,modafinil,False,False,True,,1
290,modalert,modafinil,armodafinil,False,True,,2
291,provigil,modafinil,modafinil,True,True,,1
292,modafinilum,modafinil,False,False,True,,1
293,modafinilo,modafinil,False,False,True,,2
294,vigils,modafinil,False,False,False,,-1
295,wakefulness-promoting_agent,modafinil,False,False,True,,8
296,keppra,modafinil,levetiracetam,False,True,,3
297,modiodal,modafinil,modafinil,True,True,,1
298,vigicer,modafinil,False,False,True,,2
299,wakefulness-promoting_agent,modafinil,False,False,True,,8
300,modafinile,modafinil,False,False,True,,4
301,modaflunil,modafinil,False,False,False,,-1
302,modagicillin,modafinil,False,False,False,,-1
303,modafenamine,modafinil,False,False,False,,-1
304,selivan,modafinil,False,False,False,,-1
305,modafinols,modafinil,False,False,True, pill,1
306,modafinol,modafinil,modafinil,True,True,,3
307,wakefulness-promoting_agent,modafinil,False,False,True,,8
308,moafinil,modafinil,False,False,True,,2
309,modafinli,modafinil,False,False,True,,2
310,modafini,modafinil,modafinil,True,True,,6
311,modafin,modafinil,modafinil,True,True,,1
312,modafin_1,modafinil,False,True,True,,1
313,modaden,modafinil,False,False,True, drug,7
314,modaat,modafinil,False,False,False,,-1
315,alertec,modafinil,modafinil,True,True,,2
316,modatek,modafinil,False,False,False,,-1
317,modawake,modafinil,armodafinil,False,True,,5
318,modalert,modafinil,armodafinil,False,True,,2
319,wakemod,modafinil,False,False,False,,-1
320,modvigil,modafinil,armodafinil,False,True,,3
321,miraculin,modafinil,False,False,False,,-1
322,myorelaxant,modafinil,False,False,False,,-1
323,modafinilo,modafinil,False,False,True,,2
324,modafinilum,modafinil,False,False,True,,1
325,stayalert,modafinil,False,False,False,,-1
326,modalert,modafinil,armodafinil,False,True,,2
327,wakefulness_promoting_agent,modafinil,False,False,True,,7
328,alertness_drug,modafinil,False,False,True,,4
329,wakefulness_promoting_agent,modafinil,False,False,True,,7
330,flmodafinil,modafinil,adrafinil,False,True,,1
331,olmifon,modafinil,adrafinil,False,True, pill,7
332,adrafinil,modafinil,adrafinil,False,True,,6
333,artvigil,modafinil,modafinil,True,True,,5
334,modalert,modafinil,armodafinil,False,True,,2
335,waklert,modafinil,armodafinil,False,True,,2
336,vilafinil,modafinil,False,False,True,,8
337,wakefulness_promoting_agent,modafinil,False,False,True,,7
338,modafenil,modafinil,modafinil,True,True,,3
339,modafinnil,modafinil,False,False,True,,3
340,modafunil,modafinil,False,False,True,,1
341,modafynil,modafinil,False,False,True,,2
342,modalert,modafinil,armodafinil,False,True,,2
343,modvigil,modafinil,armodafinil,False,True,,3
344,alertness-enhancing_drug,modafinil,False,False,True,,1
345,modafinal,modafinil,modafinil,True,True,,3
346,modafinil,modafinil,modafinil,True,True,,1
347,vigilance,modafinil,False,False,False,,-1
348,focus_drug,modafinil,False,False,True,,9
349,concentration_drug,modafinil,False,False,True, pill,9
350,cognitive_enhancer,modafinil,barium_sulfate,False,True, pill,7
351,memory_drug,modafinil,False,False,False,,-1
352,productivity_drug,modafinil,False,False,True,,6
353,wakefulness-promoting_drug,modafinil,False,False,True,,7
354,vigabatrin,modafinil,vigabatrin,False,False,,-1
355,nepetalactone,modafinil,False,False,False,,-1
356,adrafinil,modafinil,adrafinil,False,True,,6
357,mymodafinil,modafinil,False,False,True,,3
358,amphetaminil,modafinil,False,False,False,,-1
359,alpha-ethylphenethylamine,modafinil,False,False,False,,-1
360,focus_mental,modafinil,False,False,False,,-1
361,fortigel,modafinil,False,False,False,,-1
362,stim,modafinil,False,False,False,,-1
363,modafinil,modafinil,modafinil,True,True,,1
364,modafinilite,modafinil,False,False,False,,-1
365,modafinostat,modafinil,False,False,False,,-1
366,modafinilo,modafinil,False,False,True,,2
367,mofafinil,modafinil,False,False,True,,2
368,qu_modafinil,modafinil,False,True,True,,1
369,(r)-modafinil,modafinil,False,False,True,,1
370,(-)-modafinil,modafinil,False,False,True,,1
371,benzhydrocodone,modafinil,False,False,False,,-1
372,buprenorphine,modafinil,buprenorphine,False,False,,-1
373,butorphanol,modafinil,butorphanol,False,False,,-1
374,chlorpheniramine,modafinil,chlorphenamine,False,False,,-1
375,cimetidine,modafinil,cimetidine,False,False,,-1
376,clemastine,modafinil,clemastine,False,False,,-1
377,dextromethorphan,modafinil,dextromethorphan,False,False,,-1
378,doxylamine,modafinil,doxylamine,False,False,,-1
379,diphenhydramine,modafinil,diphenhydramine,False,False,,-1
380,loratadine,modafinil,loratadine,False,False,,-1
381,meclizine,modafinil,meclizine,False,False,,-1
382,hydroxyzine,modafinil,hydroxyzine,False,False,,-1
383,promethazine,modafinil,promethazine,False,False,,-1
384,triprolidine,modafinil,triprolidine,False,False,,-1
385,modafinal,modafinil,modafinil,True,True,,3
386,provigil,modafinil,modafinil,True,True,,1
387,modafinool,modafinil,False,False,False,,-1
388,modafinom,modafinil,False,False,False,,-1
389,certifiride,modafinil,False,False,False,,-1
390,florafem,modafinil,False,False,False,,-1
391,modafinlio,modafinil,False,False,False,,-1
392,modafinile,modafinil,False,False,True,,4
393,modafen,modafinil,False,False,True, pill,3
394,alertness_drug,modafinil,False,False,True,,4
395,central_nervous_system_stimulant,modafinil,False,False,False,,-1
396,alertness-enhancing_medication,modafinil,False,False,True,,1
397,vigilance-promoting_drug,modafinil,False,False,True,,1
398,modatek,modafinil,False,False,False,,-1
399,stavigile,modafinil,False,False,True,,6
400,modiodal,modafinil,modafinil,True,True,,1
401,modalert,modafinil,armodafinil,False,True,,2
402,modvigil,modafinil,armodafinil,False,True,,3
403,provigil,modafinil,modafinil,True,True,,1
404,adderol,modafinil,dextroamphetamine,False,False,,-1
405,eugeroic,modafinil,False,False,True,,1
406,modafinl,modafinil,modafinil,True,True,,2
407,modafinilum,modafinil,False,False,True,,1
408,modafinili,modafinil,False,False,True,,2
409,modafinilo,modafinil,False,False,True,,2
410,modafinila,modafinil,False,False,True,,1
411,modafinils,modafinil,modafinil,True,True,,1
412,provigil,modafinil,modafinil,True,True,,1
413,provigil,modafinil,modafinil,True,True,,1
414,stavigile,modafinil,False,False,True,,6
415,vigil,modafinil,modafinil,True,False,,-1
416,modiodal,modafinil,modafinil,True,True,,1
417,alertec,modafinil,modafinil,True,True,,2
418,provigil,modafinil,modafinil,True,True,,1
419,modalert,modafinil,armodafinil,False,True,,2
420,waklert,modafinil,armodafinil,False,True,,2
421,modafresh,modafinil,armodafinil,False,True,,1
422,modafinilcat,modafinil,modafinil,True,True,,1
423,vigil,modafinil,modafinil,True,False,,-1
424,wakefulness-promoting_agent,modafinil,False,False,True,,8
425,odafincat,modafinil,False,False,False,,-1
426,alertec,modafinil,modafinil,True,True,,2
427,vigicer,modafinil,False,False,True,,2
428,modalert,modafinil,armodafinil,False,True,,2
429,modvigil,modafinil,armodafinil,False,True,,3
430,waklert,modafinil,armodafinil,False,True,,2
431,artvigil,modafinil,modafinil,True,True,,5
432,flmodafinil,modafinil,adrafinil,False,True,,1
433,provigil,modafinil,modafinil,True,True,,1
434,alertness-promoting_agent,modafinil,False,False,True,,7
435,alertec,modafinil,modafinil,True,True,,2
436,vigil,modafinil,modafinil,True,False,,-1
437,provigil,modafinil,modafinil,True,True,,1
438,modiodal,modafinil,modafinil,True,True,,1
439,modvigil,modafinil,armodafinil,False,True,,3
440,modalert,modafinil,armodafinil,False,True,,2
441,waklert,modafinil,armodafinil,False,True,,2
442,artvigil,modafinil,modafinil,True,True,,5
443,modafinils,modafinil,modafinil,True,True,,1
444,v_modafinil,modafinil,False,True,True,,1
445,modafinile,modafinil,False,False,True,,4
446,modafinils,modafinil,modafinil,True,True,,1
447,apo-modafinil,modafinil,False,False,True,,1
448,alertec,modafinil,modafinil,True,True,,2
449,modiodal,modafinil,modafinil,True,True,,1
450,modavigil,modafinil,modafinil,True,True,,3
451,mofafinil,modafinil,False,False,True,,2
452,morbidfinil,modafinil,False,False,False,,-1
453,modaphenil,modafinil,False,False,True,,3
454,modafabine,modafinil,False,False,False,,-1
455,modafate,modafinil,False,False,False,,-1
456,modafonil,modafinil,modafinil,True,True,,3
457,mymodafinil,modafinil,False,False,True,,3
458,vigicer,modafinil,False,False,True,,2
459,provigil,modafinil,modafinil,True,True,,1
460,alertness_drug,modafinil,False,False,True,,4
461,adhd_medication,modafinil,False,False,False,,-1
462,modasomil,modafinil,False,False,True,,1
463,modalert,modafinil,armodafinil,False,True,,2
464,provigil,modafinil,modafinil,True,True,,1
465,vigil,modafinil,modafinil,True,False,,-1
466,modalert,modafinil,armodafinil,False,True,,2
467,provigil,modafinil,modafinil,True,True,,1
468,provigil,modafinil,modafinil,True,True,,1
469,modafin,modafinil,modafinil,True,True,,1
470,finil,modafinil,False,False,True, pill,7
471,mydayis,modafinil,amphetamine,False,False,,-1
472,nafolay,modafinil,False,False,False,,-1
473,nuvigil,modafinil,armodafinil,False,True,,2
474,orexin,modafinil,False,False,True,,4
475,provigil,modafinil,modafinil,True,True,,1
476,wakefulness-promoting_agent,modafinil,False,False,True,,8
477,modvigil,modafinil,armodafinil,False,True,,3
478,artvigil,modafinil,modafinil,True,True,,5
479,modalert,modafinil,armodafinil,False,True,,2
480,waklert,modafinil,armodafinil,False,True,,2
481,provigil,modafinil,modafinil,True,True,,1
482,pemoline,modafinil,pemoline,False,False,,-1
483,methylphenidate,modafinil,methylphenidate,False,False,,-1
484,dexedrine,modafinil,dextroamphetamine,False,False,,-1
485,ritalin,modafinil,methylphenidate,False,False,,-1
486,adderall,modafinil,amphetamine,False,False,,-1
487,provigil,modafinil,modafinil,True,True,,1
488,vogotal,modafinil,False,False,False,,-1
489,stay_awake,modafinil,caffeine,False,True, drug,4
490,moafinil,modafinil,False,False,True,,2
491,movigil,modafinil,False,False,True, pill,1
492,provigil,modafinil,modafinil,True,True,,1
493,modafnilil,modafinil,False,False,False,,-1
494,modafinl,modafinil,modafinil,True,True,,2
495,waklert,modafinil,armodafinil,False,True,,2
496,artvigil,modafinil,modafinil,True,True,,5
497,monafinil,modafinil,modafinil,True,True,,1
498,modafenil,modafinil,modafinil,True,True,,3
499,mofafinil,modafinil,False,False,True,,2
500,modafnilin,modafinil,False,False,False,,-1
501,modaphinil,modafinil,modafinil,True,True,,2
502,modapinil,modafinil,False,False,True,,5
503,alertness_drug,modafinil,False,False,True,,4
504,smart_drug,modafinil,False,False,True,,4
505,artvigil,modafinil,modafinil,True,True,,5
506,waklert,modafinil,armodafinil,False,True,,2
507,armodafinil,modafinil,armodafinil,False,True,,2
508,provigil,modafinil,modafinil,True,True,,1
509,modafonil,modafinil,modafinil,True,True,,3
510,sparlon,modafinil,modafinil,True,True, pill,4
511,lodafinil,modafinil,False,False,True,,5
512,tomodafinil,modafinil,False,False,True,,1
513,govotil,modafinil,False,False,False,,-1
514,sparlodafinil,modafinil,False,False,False,,-1
515,oxafinil,modafinil,False,False,True,,7
516,modafnor,modafinil,False,False,False,,-1
517,modafen,modafinil,False,False,True, pill,3
518,moban,modafinil,molindone,False,False,,-1
519,myopro,modafinil,False,False,False,,-1
520,naprosyn,modafinil,naproxen,False,False,,-1
521,naproxen,modafinil,naproxen,False,False,,-1
522,oseni,modafinil,pioglitazone,False,False,,-1
523,oxaprozin,modafinil,oxaprozin,False,False,,-1
524,pamprin,modafinil,papain,False,False,,-1
525,flurbiprofen,modafinil,flurbiprofen,False,False,,-1
526,ketoprofen,modafinil,ketoprofen,False,False,,-1
527,ibuprofen,modafinil,ibuprofen,False,False,,-1
528,diclofenac,modafinil,diclofenac,False,False,,-1
529,celecoxib,modafinil,celecoxib,False,False,,-1
530,indomethacin,modafinil,indomethacin,False,False,,-1
531,meloxicam,modafinil,meloxicam,False,False,,-1
532,nabumetone,modafinil,nabumetone,False,False,,-1
533,piroxicam,modafinil,piroxicam,False,False,,-1
534,etodolac,modafinil,etodolac,False,False,,-1
535,fenoprofen,modafinil,fenoprofen,False,False,,-1
536,flufenamic_acid,modafinil,False,False,False,,-1
537,meclofenamate,modafinil,False,False,False,,-1
538,ketorolac,modafinil,ketorolac,False,False,,-1
539,diflunisal,modafinil,diflunisal,False,False,,-1
540,sulindac,modafinil,sulindac,False,False,,-1
541,tolmetin,modafinil,tolmetin,False,False,,-1
542,tramadol,modafinil,tramadol,False,False,,-1
543,original_wakefulness_drug,modafinil,False,False,True,,3
544,moafinil,modafinil,False,False,True,,2
545,alertec,modafinil,modafinil,True,True,,2
546,modalert,modafinil,armodafinil,False,True,,2
547,modavigil,modafinil,modafinil,True,True,,3
548,barbiturate,modafinil,False,False,False,,-1
549,benzedrine,modafinil,False,False,False,,-1
550,caffeine,modafinil,caffeine,False,False,,-1
551,dexedrine,modafinil,dextroamphetamine,False,False,,-1
552,modafinl,modafinil,modafinil,True,True,,2
553,modafinile,modafinil,False,False,True,,4
554,modafinilu,modafinil,False,False,True,,3
555,modafinilka,modafinil,False,False,True,,2
556,модафинил,modafinil,False,False,True,,2
557,модафин,modafinil,False,False,True,,2
558,модафинилы,modafinil,False,False,True,,1
559,modalert,modafinil,armodafinil,False,True,,2
560,modatec,modafinil,False,False,True, drug,9
561,moditon,modafinil,False,False,False,,-1
562,modiwake,modafinil,False,False,True,,2
563,mododside,modafinil,False,False,False,,-1
564,modulert,modafinil,False,False,True, pill,1
565,naprelan,modafinil,False,False,False,,-1
566,central_alert_system,modafinil,False,False,False,,-1
567,cephalon,modafinil,False,False,True, drug,5
568,day-wake,modafinil,False,False,False,,-1
569,enliven,modafinil,imatinib,False,False,,-1
570,filthy_joe's_pill,modafinil,False,False,False,,-1
571,focusene,modafinil,False,False,False,,-1
572,half_alert,modafinil,False,False,False,,-1
573,knowmel,modafinil,False,False,False,,-1
574,limitless_drug,modafinil,False,False,True, slang,1
575,lucidene,modafinil,False,False,False,,-1
576,maintaining_attention,modafinil,False,False,False,,-1
577,mentally_aware,modafinil,False,False,False,,-1
578,modalert,modafinil,armodafinil,False,True,,2
579,modapro,modafinil,armodafinil,False,True,,2
