,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
276,stikel,butorphanol,False,False,False,,-1
277,stilphon,butorphanol,False,False,False,,-1
278,stoddard,butorphanol,False,False,False,,-1
279,stofac,butorphanol,False,False,False,,-1
280,stopan,butorphanol,False,False,False,,-1
281,strepan,butorphanol,False,False,False,,-1
282,stugeron,butorphanol,cinnarizine,False,False,,-1
283,stramonium,butorphanol,False,False,False,,-1
284,butorphanol,butorphanol,butorphanol,True,True,,1
285,butorphanol_tartrate,butorphanol,False,True,True,,1
286,toradol,butorphanol,ketorolac,False,False,,-1
287,ketorolac,butorphanol,ketorolac,False,False,,-1
288,ketorolac_tromethamine,butorphanol,False,False,False,,-1
289,dolophine,butorphanol,methadone,False,False,,-1
290,methadone,butorphanol,methadone,False,False,,-1
291,buprenorphine,butorphanol,buprenorphine,False,False,,-1
292,butorfan,butorphanol,False,False,False,,-1
293,butorph,butorphanol,False,False,True,,1
294,stadol,butorphanol,butorphanol,True,True,,1
295,butorphanol_tartrate,butorphanol,False,True,True,,1
296,stadol,butorphanol,butorphanol,True,True,,1
297,torbutrol,butorphanol,False,False,True,,2
298,stodol,butorphanol,False,False,False,,-1
299,stopan,butorphanol,False,False,False,,-1
300,stopen,butorphanol,False,False,False,,-1
301,stuphan,butorphanol,False,False,False,,-1
302,stupanol,butorphanol,False,False,False,,-1
303,buphrenorphine,butorphanol,False,False,False,,-1
304,butorphinol,butorphanol,False,False,True,,1
305,norphine,butorphanol,morphine,False,False,,-1
306,butorphanol_tartrate,butorphanol,False,True,True,,1
307,butorphanol_sulfate,butorphanol,False,True,True,,1
308,morphine_butanolate,butorphanol,False,False,False,,-1
309,butorphanol_tartrate,butorphanol,False,True,True,,1
310,torphine,butorphanol,False,False,False,,-1
311,stadol,butorphanol,butorphanol,True,True,,1
312,stratomet,butorphanol,False,False,False,,-1
313,stradon,butorphanol,False,False,False,,-1
314,torbugesic,butorphanol,False,False,True,,2
315,ryanodol,butorphanol,False,False,False,,-1
316,toradol,butorphanol,ketorolac,False,False,,-1
317,ketorolac,butorphanol,ketorolac,False,False,,-1
318,dolophine,butorphanol,methadone,False,False,,-1
319,mac_okill,butorphanol,False,False,False,,-1
320,oxydose,butorphanol,False,False,False,,-1
321,stadol,butorphanol,butorphanol,True,True,,1
322,butorose,butorphanol,False,False,False,,-1
323,butorphane,butorphanol,False,False,True,,1
324,butorfan,butorphanol,False,False,False,,-1
325,butor,butorphanol,False,False,True,,4
326,butorfen,butorphanol,False,False,False,,-1
327,butorphan,butorphanol,False,False,True,,1
328,butorphanol_tartrate,butorphanol,False,True,True,,1
329,butorphan,butorphanol,False,False,True,,1
330,torfanil,butorphanol,False,False,False,,-1
331,toradol,butorphanol,ketorolac,False,False,,-1
332,stuudel,butorphanol,False,False,False,,-1
333,butorphanol,butorphanol,butorphanol,True,True,,1
334,butorphanol_tartrate,butorphanol,False,True,True,,1
335,toradol,butorphanol,ketorolac,False,False,,-1
336,toradol,butorphanol,ketorolac,False,False,,-1
337,tramadol,butorphanol,tramadol,False,False,,-1
338,butorphanolum,butorphanol,False,False,True,,1
339,strictor,butorphanol,False,False,False,,-1
340,norphinol,butorphanol,False,False,False,,-1
341,butorphan,butorphanol,False,False,True,,1
342,butorphanoate,butorphanol,False,False,False,,-1
343,butorphanate,butorphanol,False,False,False,,-1
344,butorphamide,butorphanol,False,False,False,,-1
345,butorfanol,butorphanol,False,False,True,,1
346,butorphan,butorphanol,False,False,True,,1
347,butorphanol_tartrate,butorphanol,False,True,True,,1
348,torbutrol,butorphanol,False,False,True,,2
349,torbutol,butorphanol,False,False,True,,2
350,torbugesic,butorphanol,False,False,True,,2
351,butorphanol_tartrate,butorphanol,False,True,True,,1
352,torfan,butorphanol,False,False,False,,-1
353,butorfan,butorphanol,False,False,False,,-1
354,butoraphan,butorphanol,False,False,False,,-1
355,stibampin,butorphanol,False,False,False,,-1
356,butorpan,butorphanol,False,False,False,,-1
357,oramorph,butorphanol,morphine,False,False,,-1
358,stadol_ns,butorphanol,butorphanol,True,True,,1
359,butorphanol_tartrate,butorphanol,False,True,True,,1
360,toradol,butorphanol,ketorolac,False,False,,-1
361,ketorolac,butorphanol,ketorolac,False,False,,-1
362,tramadol,butorphanol,tramadol,False,False,,-1
363,oxycodone,butorphanol,oxycodone,False,False,,-1
364,butorphane,butorphanol,False,False,True,,1
365,butorphan,butorphanol,False,False,True,,1
366,butorphanum,butorphanol,False,False,False,,-1
367,stoctalk,butorphanol,False,False,False,,-1
368,torphanol,butorphanol,False,False,False,,-1
369,toradol,butorphanol,ketorolac,False,False,,-1
370,ketorolac,butorphanol,ketorolac,False,False,,-1
371,dolophine,butorphanol,methadone,False,False,,-1
372,methadose,butorphanol,methadone,False,False,,-1
373,toradol,butorphanol,ketorolac,False,False,,-1
374,ketorolac,butorphanol,ketorolac,False,False,,-1
375,diflunisal,butorphanol,diflunisal,False,False,,-1
376,etodolac,butorphanol,etodolac,False,False,,-1
377,fenoprofen,butorphanol,fenoprofen,False,False,,-1
378,flurbiprofen,butorphanol,flurbiprofen,False,False,,-1
379,ibuprofen,butorphanol,ibuprofen,False,False,,-1
380,indomethacin,butorphanol,indomethacin,False,False,,-1
381,ketoprofen,butorphanol,ketoprofen,False,False,,-1
382,meclofenamate,butorphanol,False,False,False,,-1
383,nabumetone,butorphanol,nabumetone,False,False,,-1
384,naproxen,butorphanol,naproxen,False,False,,-1
385,piroxicam,butorphanol,piroxicam,False,False,,-1
386,sulindac,butorphanol,sulindac,False,False,,-1
387,tolmetin,butorphanol,tolmetin,False,False,,-1
388,butorphanol_tartrate,butorphanol,False,True,True,,1
389,butorphanol_hydrochloride,butorphanol,False,True,True,,1
390,butorfanol,butorphanol,False,False,True,,1
391,butorfano,butorphanol,False,False,False,,-1
392,butorphan,butorphanol,False,False,True,,1
393,studol,butorphanol,False,False,False,,-1
394,sufentanyl,butorphanol,sufentanil,False,False,,-1
395,sufentanil,butorphanol,sufentanil,False,False,,-1
396,thiopental,butorphanol,thiopental,False,False,,-1
397,fentanyl,butorphanol,fentanyl,False,False,,-1
398,sufentanil,butorphanol,sufentanil,False,False,,-1
399,butorphone,butorphanol,False,False,False,,-1
400,norphadione,butorphanol,False,False,False,,-1
401,buterfanol,butorphanol,False,False,False,,-1
402,butorfenal,butorphanol,False,False,True,,1
403,butorfanol,butorphanol,False,False,True,,1
404,buterfanol,butorphanol,False,False,False,,-1
405,buterfenol,butorphanol,False,False,False,,-1
406,buterphenol,butorphanol,False,False,True,,1
407,torbugesic,butorphanol,False,False,True,,2
408,clarence,butorphanol,False,False,False,,-1
409,buprenex,butorphanol,buprenorphine,False,False,,-1
410,rovirax,butorphanol,False,False,False,,-1
411,torbutrol,butorphanol,False,False,True,,2
412,stradon,butorphanol,False,False,False,,-1
413,rehears,butorphanol,False,False,False,,-1
414,stradol,butorphanol,False,False,True,,3
415,butorfanol,butorphanol,False,False,True,,1
416,butorphenal,butorphanol,False,False,True,,1
417,butorphan,butorphanol,False,False,True,,1
418,buprenorphine,butorphanol,buprenorphine,False,False,,-1
419,butorphanol,butorphanol,butorphanol,True,True,,1
420,butorphanol_tartrate,butorphanol,False,True,True,,1
421,butorphanol,butorphanol,butorphanol,True,True,,1
422,torbugesic,butorphanol,False,False,True,,2
423,torbutrol,butorphanol,False,False,True,,2
424,torphine,butorphanol,False,False,False,,-1
425,astramorph,butorphanol,False,False,False,,-1
426,duramorph,butorphanol,morphine,False,False,,-1
427,morphgesic,butorphanol,False,False,False,,-1
428,orpanbuy,butorphanol,False,False,False,,-1
429,toradol,butorphanol,ketorolac,False,False,,-1
430,ketorolac,butorphanol,ketorolac,False,False,,-1
431,dolcepirin,butorphanol,False,False,False,,-1
432,dolcet,butorphanol,False,False,False,,-1
433,dolcing,butorphanol,False,False,False,,-1
434,norpace,butorphanol,False,False,False,,-1
435,butylnorphine,butorphanol,False,False,False,,-1
436,butorphanol_tartrate,butorphanol,False,True,True,,1
437,butorphanol_sulfate,butorphanol,False,True,True,,1
438,butorphanes,butorphanol,False,False,False,,-1
439,toradol,butorphanol,ketorolac,False,False,,-1
440,ketorolac,butorphanol,ketorolac,False,False,,-1
441,dolophine,butorphanol,methadone,False,False,,-1
442,morphinate,butorphanol,morphine,False,False,,-1
443,oramorph,butorphanol,morphine,False,False,,-1
444,roxanol,butorphanol,morphine,False,False,,-1
445,painkiller,butorphanol,hydrocodone,False,False,,-1
446,torphadol,butorphanol,False,False,False,,-1
447,tramadol,butorphanol,tramadol,False,False,,-1
448,ritalin,butorphanol,methylphenidate,False,False,,-1
449,orap,butorphanol,pimozide,False,False,,-1
450,palydextro,butorphanol,False,False,False,,-1
451,dexbutorphanol,butorphanol,False,False,False,,-1
452,buprenorphine,butorphanol,buprenorphine,False,False,,-1
453,subutex,butorphanol,buprenorphine,False,False,,-1
454,butorphanol_tartrate,butorphanol,False,True,True,,1
455,butorpol,butorphanol,False,False,False,,-1
456,butorphanol_tartrate,butorphanol,False,True,True,,1
457,torbugesic,butorphanol,False,False,True,,2
458,torbutrol,butorphanol,False,False,True,,2
459,torbugesic,butorphanol,False,False,True,,2
460,rynatuss,butorphanol,False,False,False,,-1
461,butorphanol_tartrate,butorphanol,False,True,True,,1
462,nubain,butorphanol,nalbuphine,False,False,,-1
463,trocade,butorphanol,False,False,False,,-1
464,stravant,butorphanol,False,False,False,,-1
465,torbugesic,butorphanol,False,False,True,,2
466,butorphanol_tartrate,butorphanol,False,True,True,,1
467,torbugesic,butorphanol,False,False,True,,2
468,stadol,butorphanol,butorphanol,True,True,,1
469,butop,butorphanol,False,False,False,,-1
470,toradol,butorphanol,ketorolac,False,False,,-1
471,dolophine,butorphanol,methadone,False,False,,-1
472,nubain,butorphanol,nalbuphine,False,False,,-1
473,buprenex,butorphanol,buprenorphine,False,False,,-1
474,stadol,butorphanol,butorphanol,True,True,,1
475,stoned,butorphanol,False,False,False,,-1
476,stupor,butorphanol,False,False,False,,-1
477,senseless,butorphanol,False,False,False,,-1
478,unconscious,butorphanol,False,False,False,,-1
479,narcotic,butorphanol,False,False,False,,-1
480,bu-tor-fan-ol,butorphanol,False,False,True,,1
481,toradol,butorphanol,ketorolac,False,False,,-1
482,tutrane,butorphanol,False,False,False,,-1
483,stogef,butorphanol,False,False,False,,-1
484,stillalg,butorphanol,False,False,False,,-1
485,supradyn,butorphanol,False,False,False,,-1
486,normeperidine,butorphanol,False,False,False,,-1
487,meperidine,butorphanol,pethidine,False,False,,-1
488,fentanyl,butorphanol,fentanyl,False,False,,-1
489,sufentanil,butorphanol,sufentanil,False,False,,-1
490,alfentanil,butorphanol,alfentanil,False,False,,-1
491,remifentanil,butorphanol,remifentanil,False,False,,-1
492,carfentanil,butorphanol,carfentanil,False,False,,-1
493,torbugesic,butorphanol,False,False,True,,2
494,stadol,butorphanol,butorphanol,True,True,,1
495,torbutrol,butorphanol,False,False,True,,2
496,torbutrol,butorphanol,False,False,True,,2
497,norphine,butorphanol,morphine,False,False,,-1
498,butomed,butorphanol,False,False,False,,-1
499,butorphan,butorphanol,False,False,True,,1
500,butorpain,butorphanol,False,False,False,,-1
501,butorprol,butorphanol,False,False,False,,-1
502,butorphanserin,butorphanol,False,False,False,,-1
503,butorphium,butorphanol,False,False,False,,-1
504,torfan,butorphanol,False,False,False,,-1
505,trafisol,butorphanol,False,False,False,,-1
506,betameperidine,butorphanol,False,False,False,,-1
507,buphadol,butorphanol,False,False,False,,-1
508,buprenorphine,butorphanol,buprenorphine,False,False,,-1
509,bupivacaine,butorphanol,bupivacaine,False,False,,-1
510,butorphan,butorphanol,False,False,True,,1
511,nalbuphine,butorphanol,nalbuphine,False,False,,-1
512,butorphanol_tartrate,butorphanol,False,True,True,,1
513,butorphenolate,butorphanol,False,False,False,,-1
514,butorphan,butorphanol,False,False,True,,1
515,butorphanolate,butorphanol,False,False,False,,-1
516,butorphanate,butorphanol,False,False,False,,-1
517,butorphan,butorphanol,False,False,True,,1
518,torbutrol,butorphanol,False,False,True,,2
519,toradol,butorphanol,ketorolac,False,False,,-1
520,ketorolac,butorphanol,ketorolac,False,False,,-1
521,tramadol,butorphanol,tramadol,False,False,,-1
522,dolophine,butorphanol,methadone,False,False,,-1
523,buprenorphine,butorphanol,buprenorphine,False,False,,-1
524,percocet,butorphanol,oxycodone,False,False,,-1
525,vicodin,butorphanol,hydrocodone,False,False,,-1
526,flexon,butorphanol,False,False,False,,-1
527,stadol_ns,butorphanol,butorphanol,True,True,,1
528,butorphanol_tartrate,butorphanol,False,True,True,,1
529,toradol,butorphanol,ketorolac,False,False,,-1
530,pain_medication,butorphanol,False,False,False,,-1
531,narcotic,butorphanol,False,False,False,,-1
532,painkiller,butorphanol,hydrocodone,False,False,,-1
533,orphanol,butorphanol,False,False,False,,-1
534,butorfonanol,butorphanol,False,False,False,,-1
535,roxanol,butorphanol,morphine,False,False,,-1
536,stadol,butorphanol,butorphanol,True,True,,1
537,butrophen,butorphanol,False,False,False,,-1
538,butorphan,butorphanol,False,False,True,,1
539,butorphane,butorphanol,False,False,True,,1
540,butorfan,butorphanol,False,False,False,,-1
541,butorolan,butorphanol,False,False,False,,-1
542,torfan,butorphanol,False,False,False,,-1
543,trofan,butorphanol,False,False,False,,-1
544,hydroxybutorphanol,butorphanol,False,False,False,,-1
545,norbutorphanol,butorphanol,False,False,False,,-1
546,allylbuprenorphine,butorphanol,False,False,False,,-1
547,buprenorphine,butorphanol,buprenorphine,False,False,,-1
548,buprenorphine_hydrochloride,butorphanol,False,False,False,,-1
549,buprenex,butorphanol,buprenorphine,False,False,,-1
550,butrans,butorphanol,buprenorphine,False,False,,-1
551,subutex,butorphanol,buprenorphine,False,False,,-1
552,temgesic,butorphanol,buprenorphine,False,False,,-1
553,pentazocine,butorphanol,pentazocine,False,False,,-1
