,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
119,decenals,secobarbital,False,False,False,,-1
120,pentobarbital,secobarbital,pentobarbital,False,True,,8
121,pentobarbitals,secobarbital,False,False,False,,-1
122,hexobarbital,secobarbital,hexobarbital,False,False,,-1
123,hexobarbitals,secobarbital,False,False,False,,-1
124,secobarb,secobarbital,False,False,True,,1
125,seconal_sodium,secobarbital,False,True,True,,1
126,luminal,secobarbital,phenobarbital,False,True,,6
127,solonal,secobarbital,False,False,False,,-1
128,seconal_sodium,secobarbital,False,True,True,,1
129,secobarbital_sodium,secobarbital,False,True,True,,1
130,soporific,secobarbital,False,False,False,,-1
131,hypnotic,secobarbital,False,False,False,,-1
132,se_sergeant,secobarbital,False,False,False,,-1
133,seconal,secobarbital,secobarbital,True,True,,1
134,nembutal,secobarbital,pentobarbital,False,True,,8
135,barbital,secobarbital,barbital,False,True,,4
136,tuinal,secobarbital,False,False,True,,1
137,secopen,secobarbital,False,False,False,,-1
138,secobar,secobarbital,False,False,True,,1
139,phenobarbital,secobarbital,phenobarbital,False,True,,5
140,luminal,secobarbital,phenobarbital,False,True,,6
141,barbiturate,secobarbital,False,False,True,,4
142,diethylmalonyl,secobarbital,False,False,False,,-1
143,endep,secobarbital,amitriptyline,False,False,,-1
144,myolastan,secobarbital,False,False,False,,-1
145,ortotex,secobarbital,False,False,False,,-1
146,phenobarbital,secobarbital,phenobarbital,False,True,,5
147,prominal,secobarbital,False,False,False,,-1
148,somnifen,secobarbital,False,False,False,,-1
149,shoremal,secobarbital,False,False,False,,-1
150,talbutal,secobarbital,False,False,False,,-1
151,tiobarbital,secobarbital,False,False,False,,-1
152,tiopental,secobarbital,False,False,True,,7
153,tival,secobarbital,False,False,False,,-1
154,topinal,secobarbital,False,False,False,,-1
155,torches,secobarbital,False,False,False,,-1
156,supraletal,secobarbital,False,False,False,,-1
157,amytal,secobarbital,amobarbital,False,True,,6
158,restoril,secobarbital,temazepam,False,False,,-1
159,butabarbital,secobarbital,butabarbital,False,False,,-1
160,pentobarbital,secobarbital,pentobarbital,False,True,,8
161,aprobarbital,secobarbital,False,False,False,,-1
162,zolpidem,secobarbital,zolpidem,False,False,,-1
163,zaleplon,secobarbital,zaleplon,False,False,,-1
164,florinal,secobarbital,False,False,False,,-1
165,pentobarbital,secobarbital,pentobarbital,False,True,,8
166,nembutal,secobarbital,pentobarbital,False,True,,8
167,seconal,secobarbital,secobarbital,True,True,,1
168,barbiturate,secobarbital,False,False,True,,4
169,barbiturate,secobarbital,False,False,True,,4
170,secobarbitone,secobarbital,False,False,True,,1
171,secobarbitol,secobarbital,secobarbital,True,True,,1
172,phenobarbital,secobarbital,phenobarbital,False,True,,5
173,barbital,secobarbital,barbital,False,True,,4
174,setral,secobarbital,False,False,False,,-1
175,aquatal,secobarbital,False,False,False,,-1
176,talwin,secobarbital,pentazocine,False,False,,-1
177,brevital,secobarbital,methohexital,False,False,,-1
178,mebaral,secobarbital,False,False,False,,-1
179,butabarbital,secobarbital,butabarbital,False,False,,-1
180,pentobarbital,secobarbital,pentobarbital,False,True,,8
181,tuinal,secobarbital,False,False,True,,1
182,barbital,secobarbital,barbital,False,True,,4
183,amobarbital,secobarbital,amobarbital,False,True,,5
184,pentobarbital,secobarbital,pentobarbital,False,True,,8
185,hexobarbital,secobarbital,hexobarbital,False,False,,-1
186,phenobarbital,secobarbital,phenobarbital,False,True,,5
187,tuinal,secobarbital,False,False,True,,1
188,arbrital,secobarbital,False,False,False,,-1
189,luminal,secobarbital,phenobarbital,False,True,,6
190,amytal,secobarbital,amobarbital,False,True,,6
191,barbiturate,secobarbital,False,False,True,,4
192,barb,secobarbital,False,False,False,,-1
193,phebarb,secobarbital,False,False,False,,-1
194,luminal,secobarbital,phenobarbital,False,True,,6
195,amobarb,secobarbital,False,False,True,,7
196,mephobarb,secobarbital,False,False,False,,-1
197,pentobarb,secobarbital,phenobarbital,False,False,,-1
198,egg_ball,secobarbital,False,False,False,,-1
199,markeg,secobarbital,False,False,False,,-1
200,dormutil,secobarbital,False,False,False,,-1
201,phenobarbitur,secobarbital,False,False,False,,-1
202,barbiturate,secobarbital,False,False,True,,4
203,seconal,secobarbital,secobarbital,True,True,,1
204,seconal_sodium,secobarbital,False,True,True,,1
205,secobarbital_sodium,secobarbital,False,True,True,,1
206,seonal,secobarbital,False,False,False,,-1
207,royal_seonal,secobarbital,False,False,False,,-1
208,pentobarbital,secobarbital,pentobarbital,False,True,,8
209,carbromal,secobarbital,False,False,False,,-1
210,metharbital,secobarbital,False,False,True,,1
211,aprobarbital,secobarbital,False,False,False,,-1
212,butabarbital,secobarbital,butabarbital,False,False,,-1
213,cyclobarbital,secobarbital,False,False,True,,4
214,hexobarbital,secobarbital,hexobarbital,False,False,,-1
215,quinalbarbitone,secobarbital,False,False,True,,1
216,pentobarbitone,secobarbital,pentobarbital,False,False,,-1
217,secobarbitone,secobarbital,False,False,True,,1
218,mylepsine,secobarbital,False,False,False,,-1
219,barbital,secobarbital,barbital,False,True,,4
220,barbitone,secobarbital,False,False,False,,-1
221,hexobarbital,secobarbital,hexobarbital,False,False,,-1
222,pentobarbital,secobarbital,pentobarbital,False,True,,8
223,quinalbarbitone,secobarbital,False,False,True,,1
224,butabarbital,secobarbital,butabarbital,False,False,,-1
225,tetrabarbital,secobarbital,False,False,False,,-1
226,group_ii_barbiturate,secobarbital,False,False,False,,-1
227,phenobarbitone,secobarbital,phenobarbital,False,False,,-1
228,barbiturate,secobarbital,False,False,True,,4
229,pentobarbital,secobarbital,pentobarbital,False,True,,8
230,amobarbital,secobarbital,amobarbital,False,True,,5
231,hexobarbital,secobarbital,hexobarbital,False,False,,-1
232,butabarbital,secobarbital,butabarbital,False,False,,-1
233,barbital,secobarbital,barbital,False,True,,4
234,allobarbital,secobarbital,False,False,True,,4
235,tuinal,secobarbital,False,False,True,,1
236,nembutal,secobarbital,pentobarbital,False,True,,8
237,phenobarbital,secobarbital,phenobarbital,False,True,,5
238,luminal,secobarbital,phenobarbital,False,True,,6
239,vandal,secobarbital,False,False,False,,-1
240,barbital,secobarbital,barbital,False,True,,4
241,hexobarbital,secobarbital,hexobarbital,False,False,,-1
242,pentobarbital,secobarbital,pentobarbital,False,True,,8
243,barbiturate,secobarbital,False,False,True,,4
244,secobarbital_sodium,secobarbital,False,True,True,,1
245,pentalobarbital,secobarbital,False,False,False,,-1
246,tuinal,secobarbital,False,False,True,,1
247,methohexital,secobarbital,methohexital,False,False,,-1
248,thiopental,secobarbital,thiopental,False,False,,-1
249,pentobarbital,secobarbital,pentobarbital,False,True,,8
250,phenobarbital,secobarbital,phenobarbital,False,True,,5
251,barbiturate,secobarbital,False,False,True,,4
252,quaalude,secobarbital,methaqualone,False,False,,-1
253,nembutal,secobarbital,pentobarbital,False,True,,8
254,eclipse,secobarbital,False,False,False,,-1
255,luminal,secobarbital,phenobarbital,False,True,,6
256,pentymal,secobarbital,False,False,False,,-1
257,quinalbarbitone,secobarbital,False,False,True,,1
258,somnifaine,secobarbital,False,False,False,,-1
259,spectralon,secobarbital,False,False,False,,-1
260,stomachal,secobarbital,False,False,False,,-1
261,downers,secobarbital,False,False,False,,-1
262,barbiturates,secobarbital,False,False,False,,-1
263,secobarb,secobarbital,False,False,True,,1
264,barbiturate,secobarbital,False,False,True,,4
265,barbital,secobarbital,barbital,False,True,,4
266,barbitone,secobarbital,False,False,False,,-1
267,thiopental,secobarbital,thiopental,False,False,,-1
268,pentobarbital,secobarbital,pentobarbital,False,True,,8
269,hexobarbital,secobarbital,hexobarbital,False,False,,-1
270,methohexital,secobarbital,methohexital,False,False,,-1
271,thiopental,secobarbital,thiopental,False,False,,-1
272,amobarbital,secobarbital,amobarbital,False,True,,5
273,pentobarbital,secobarbital,pentobarbital,False,True,,8
274,pentobarbital,secobarbital,pentobarbital,False,True,,8
275,barbital,secobarbital,barbital,False,True,,4
276,phenobarbital,secobarbital,phenobarbital,False,True,,5
277,barbital,secobarbital,barbital,False,True,,4
278,endep,secobarbital,amitriptyline,False,False,,-1
279,phenobarbitone,secobarbital,phenobarbital,False,False,,-1
280,barbitone,secobarbital,False,False,False,,-1
281,allobarb,secobarbital,False,False,False,,-1
282,barbital,secobarbital,barbital,False,True,,4
283,barbitone,secobarbital,False,False,False,,-1
284,butobarb,secobarbital,False,False,False,,-1
285,carbital,secobarbital,False,False,False,,-1
286,endonal,secobarbital,False,False,False,,-1
287,hexobarb,secobarbital,False,False,False,,-1
288,barbital,secobarbital,barbital,False,True,,4
289,pentobarbital,secobarbital,pentobarbital,False,True,,8
290,hexobarbital,secobarbital,hexobarbital,False,False,,-1
291,heptobarbital,secobarbital,False,False,False,,-1
292,octobarbital,secobarbital,False,False,False,,-1
293,barbital,secobarbital,barbital,False,True,,4
294,amobarbital,secobarbital,amobarbital,False,True,,5
295,hexobarbital,secobarbital,hexobarbital,False,False,,-1
296,nembutal,secobarbital,pentobarbital,False,True,,8
297,seconal,secobarbital,secobarbital,True,True,,1
298,phenobarbitol,secobarbital,phenobarbital,False,True,,7
299,luminal,secobarbital,phenobarbital,False,True,,6
300,quinalbarbitone,secobarbital,False,False,True,,1
301,mephobarbital,secobarbital,False,False,True,,5
302,pentobarbital,secobarbital,pentobarbital,False,True,,8
303,amobarbital,secobarbital,amobarbital,False,True,,5
304,downer,secobarbital,False,False,False,,-1
305,sleeping_pill,secobarbital,False,False,True, slang,6
306,barbiturate,secobarbital,False,False,True,,4
307,bristol,secobarbital,False,False,False,,-1
308,disopromide,secobarbital,False,False,False,,-1
309,luminal,secobarbital,phenobarbital,False,True,,6
310,phenobarbital,secobarbital,phenobarbital,False,True,,5
311,barbiturate,secobarbital,False,False,True,,4
312,esperal,secobarbital,disulfiram,False,False,,-1
313,inopsone,secobarbital,False,False,False,,-1
314,barbitone,secobarbital,False,False,False,,-1
315,amobarbital,secobarbital,amobarbital,False,True,,5
316,barbital,secobarbital,barbital,False,True,,4
317,pentobarbital,secobarbital,pentobarbital,False,True,,8
318,hexobarbital,secobarbital,hexobarbital,False,False,,-1
319,heptobarbital,secobarbital,False,False,False,,-1
320,decobarbital,secobarbital,False,False,False,,-1
321,phenobarbital,secobarbital,phenobarbital,False,True,,5
322,quinalbarbitone,secobarbital,False,False,True,,1
323,quinalbarbitol,secobarbital,False,False,True,,1
324,secobarbitone,secobarbital,False,False,True,,1
325,dormital,secobarbital,False,False,False,,-1
326,barbiturate,secobarbital,False,False,True,,4
327,barbiturate,secobarbital,False,False,True,,4
328,barbiturates,secobarbital,False,False,False,,-1
329,barbiturate,secobarbital,False,False,True,,4
330,quinalbarbitone,secobarbital,False,False,True,,1
331,amobarbital,secobarbital,amobarbital,False,True,,5
332,amobarbital,secobarbital,amobarbital,False,True,,5
333,barbiturate,secobarbital,False,False,True,,4
334,quinalbarbitone,secobarbital,False,False,True,,1
335,amobarbital,secobarbital,amobarbital,False,True,,5
336,quinalbarbitone,secobarbital,False,False,True,,1
337,amobarbital,secobarbital,amobarbital,False,True,,5
338,downers,secobarbital,False,False,False,,-1
339,barbiturates,secobarbital,False,False,False,,-1
340,tuinal,secobarbital,False,False,True,,1
341,nembutal,secobarbital,pentobarbital,False,True,,8
342,tuinal,secobarbital,False,False,True,,1
343,nembutal,secobarbital,pentobarbital,False,True,,8
344,tuinals,secobarbital,secobarbital,False,True,,1
345,secobarbitone,secobarbital,False,False,True,,1
346,secobarb,secobarbital,False,False,True,,1
347,sekobarbital,secobarbital,False,False,True,,1
348,seconal,secobarbital,secobarbital,True,True,,1
349,quinalbarbitone,secobarbital,False,False,True,,1
350,quinalbarbitol,secobarbital,False,False,True,,1
351,quinalbarbitone,secobarbital,False,False,True,,1
352,pheobarbital,secobarbital,False,False,False,,-1
353,barbital_sodium,secobarbital,False,False,False,,-1
354,barbiturate,secobarbital,False,False,True,,4
355,phenobarbitol,secobarbital,phenobarbital,False,True,,7
356,captiveal,secobarbital,False,False,False,,-1
357,secobarb,secobarbital,False,False,True,,1
358,seconal_sodium,secobarbital,False,True,True,,1
359,hemitartrate,secobarbital,False,False,False,,-1
360,pentobarbital,secobarbital,pentobarbital,False,True,,8
361,quinalbarbitone,secobarbital,False,False,True,,1
362,quinalbarbitones,secobarbital,False,False,True,,2
363,hexobarbital,secobarbital,hexobarbital,False,False,,-1
364,hexobarbitals,secobarbital,False,False,False,,-1
365,thiopental,secobarbital,thiopental,False,False,,-1
366,thiopentone,secobarbital,thiopental,False,False,,-1
367,barbitone,secobarbital,False,False,False,,-1
368,hexobarbital,secobarbital,hexobarbital,False,False,,-1
369,diethyl_barbiturate,secobarbital,False,False,False,,-1
370,barbital,secobarbital,barbital,False,True,,4
371,barbituric_acid,secobarbital,False,False,False,,-1
372,barbiturate,secobarbital,False,False,True,,4
373,scobarb,secobarbital,False,False,False,,-1
374,secobar,secobarbital,False,False,True,,1
375,seconal,secobarbital,secobarbital,True,True,,1
376,barbit,secobarbital,False,False,False,,-1
377,barbiturate,secobarbital,False,False,True,,4
378,allobarbital,secobarbital,False,False,True,,4
379,talbutal,secobarbital,False,False,False,,-1
380,butabarbital,secobarbital,butabarbital,False,False,,-1
381,aprobarbital,secobarbital,False,False,False,,-1
382,pentobarbital,secobarbital,pentobarbital,False,True,,8
383,hexobarbital,secobarbital,hexobarbital,False,False,,-1
384,phenobarb,secobarbital,phenobarbital,False,False,,-1
385,tybamate,secobarbital,False,False,False,,-1
386,nocturnal,secobarbital,False,False,False,,-1
387,somnal,secobarbital,False,False,False,,-1
388,dormital,secobarbital,False,False,False,,-1
389,hypnal,secobarbital,False,False,False,,-1
390,hypnotic,secobarbital,False,False,False,,-1
391,soporific,secobarbital,False,False,False,,-1
392,quinalbarbitone,secobarbital,False,False,True,,1
393,amobarbital,secobarbital,amobarbital,False,True,,5
394,quinalbarbitone,secobarbital,False,False,True,,1
395,barbital,secobarbital,barbital,False,True,,4
396,quinalbarbitone,secobarbital,False,False,True,,1
397,amobarbital,secobarbital,amobarbital,False,True,,5
398,tuinal,secobarbital,False,False,True,,1
399,quinalbarbitone,secobarbital,False,False,True,,1
400,barbital,secobarbital,barbital,False,True,,4
401,secobarb,secobarbital,False,False,True,,1
402,secobarbitone,secobarbital,False,False,True,,1
403,secobarbital_sodium,secobarbital,False,True,True,,1
404,barbiturate,secobarbital,False,False,True,,4
405,quinalbarbitol,secobarbital,False,False,True,,1
406,amobarbital,secobarbital,amobarbital,False,True,,5
407,quinalbarbitone,secobarbital,False,False,True,,1
408,barbital,secobarbital,barbital,False,True,,4
409,luminal,secobarbital,phenobarbital,False,True,,6
410,hexobarbital,secobarbital,hexobarbital,False,False,,-1
411,butabarbital,secobarbital,butabarbital,False,False,,-1
412,butalbital,secobarbital,butalbital,False,False,,-1
413,pentobarbital,secobarbital,pentobarbital,False,True,,8
414,nembutal,secobarbital,pentobarbital,False,True,,8
415,secobarb,secobarbital,False,False,True,,1
416,aminal,secobarbital,False,False,False,,-1
417,endep,secobarbital,amitriptyline,False,False,,-1
418,leuritol,secobarbital,False,False,False,,-1
419,normisonia,secobarbital,False,False,False,,-1
420,phanodorm,secobarbital,False,False,True,,1
421,quinalbarbitone,secobarbital,False,False,True,,1
422,tenothal,secobarbital,False,False,False,,-1
423,secobarbitals,secobarbital,False,False,True,,1
424,selly,secobarbital,False,False,False,,-1
425,amobarbital,secobarbital,amobarbital,False,True,,5
426,secobarbital_sodium,secobarbital,False,True,True,,1
427,barbiturate,secobarbital,False,False,True,,4
428,barbiturate,secobarbital,False,False,True,,4
429,pentobarbital,secobarbital,pentobarbital,False,True,,8
430,phenobarbital,secobarbital,phenobarbital,False,True,,5
431,pentobarbital,secobarbital,pentobarbital,False,True,,8
432,hexobarbital,secobarbital,hexobarbital,False,False,,-1
433,secobarb,secobarbital,False,False,True,,1
434,secobarbitol,secobarbital,secobarbital,True,True,,1
435,zyvial,secobarbital,False,False,False,,-1
436,pentobarbital,secobarbital,pentobarbital,False,True,,8
437,amobarbital,secobarbital,amobarbital,False,True,,5
438,luminal,secobarbital,phenobarbital,False,True,,6
439,barbiturate,secobarbital,False,False,True,,4
440,amobarbital,secobarbital,amobarbital,False,True,,5
441,allobarbital,secobarbital,False,False,True,,4
442,barbital,secobarbital,barbital,False,True,,4
443,hexobarbital,secobarbital,hexobarbital,False,False,,-1
444,pentobarbital,secobarbital,pentobarbital,False,True,,8
445,butobarbital,secobarbital,False,False,False,,-1
446,cyclobarbital,secobarbital,False,False,True,,4
447,thiopental,secobarbital,thiopental,False,False,,-1
448,esbira,secobarbital,False,False,False,,-1
449,mebaral,secobarbital,False,False,False,,-1
450,pentobarbital,secobarbital,pentobarbital,False,True,,8
451,phenobarbital,secobarbital,phenobarbital,False,True,,5
452,secobarbital_sodium,secobarbital,False,True,True,,1
453,butabarbital,secobarbital,butabarbital,False,False,,-1
454,butobarbital,secobarbital,False,False,False,,-1
455,cyclobarbital,secobarbital,False,False,True,,4
456,quinalbarbitone,secobarbital,False,False,True,,1
457,amobarbital,secobarbital,amobarbital,False,True,,5
458,pentobarbital,secobarbital,pentobarbital,False,True,,8
459,amobarbital,secobarbital,amobarbital,False,True,,5
460,nembutal,secobarbital,pentobarbital,False,True,,8
461,butabarbital,secobarbital,butabarbital,False,False,,-1
462,barbital,secobarbital,barbital,False,True,,4
463,talbutal,secobarbital,False,False,False,,-1
464,aprobarbital,secobarbital,False,False,False,,-1
465,barbiturate,secobarbital,False,False,True,,4
466,quinalbarbitone,secobarbital,False,False,True,,1
467,pentobarbital,secobarbital,pentobarbital,False,True,,8
468,noctec,secobarbital,chloral_hydrate,False,False,,-1
469,nembutal,secobarbital,pentobarbital,False,True,,8
470,pentobarbital,secobarbital,pentobarbital,False,True,,8
471,secobarbital,secobarbital,secobarbital,True,True,,1
472,a_neh-tyd_//_injectable_pentobarbital,secobarbital,False,False,False,,-1
473,quinalbarbitone,secobarbital,False,False,True,,1
474,chloralamid,secobarbital,False,False,False,,-1
475,aminal,secobarbital,False,False,False,,-1
476,butanamide,secobarbital,tolbutamide,False,False,,-1
477,pentobarbital,secobarbital,pentobarbital,False,True,,8
478,hexobarbital,secobarbital,hexobarbital,False,False,,-1
479,heptobarbital,secobarbital,False,False,False,,-1
480,octobarbital,secobarbital,False,False,False,,-1
481,pentobarbital,secobarbital,pentobarbital,False,True,,8
482,phenobarbital,secobarbital,phenobarbital,False,True,,5
483,barbiturates,secobarbital,False,False,False,,-1
484,tuinal,secobarbital,False,False,True,,1
485,pentobarbital,secobarbital,pentobarbital,False,True,,8
486,quinalbarbitone,secobarbital,False,False,True,,1
487,luminal,secobarbital,phenobarbital,False,True,,6
488,pentobarbital,secobarbital,pentobarbital,False,True,,8
489,barbital,secobarbital,barbital,False,True,,4
490,hexobarbital,secobarbital,hexobarbital,False,False,,-1
491,thiopental,secobarbital,thiopental,False,False,,-1
492,phenobarbital,secobarbital,phenobarbital,False,True,,5
493,secobarb,secobarbital,False,False,True,,1
494,secconal,secobarbital,False,False,True,,1
495,seconal_sodium,secobarbital,False,True,True,,1
496,secobarbiturate,secobarbital,False,False,True,,1
497,diezepam,secobarbital,False,False,False,,-1
498,phenobarbital,secobarbital,phenobarbital,False,True,,5
499,pentobarbital,secobarbital,pentobarbital,False,True,,8
500,thiopental,secobarbital,thiopental,False,False,,-1
501,amytal,secobarbital,amobarbital,False,True,,6
502,nembutal,secobarbital,pentobarbital,False,True,,8
503,pentobarbital,secobarbital,pentobarbital,False,True,,8
504,phenobarbital,secobarbital,phenobarbital,False,True,,5
505,quinalbarbitone,secobarbital,False,False,True,,1
506,amobarbital,secobarbital,amobarbital,False,True,,5
507,pentobarbital,secobarbital,pentobarbital,False,True,,8
508,hexobarbital,secobarbital,hexobarbital,False,False,,-1
509,thiopental,secobarbital,thiopental,False,False,,-1
510,phenobarbital,secobarbital,phenobarbital,False,True,,5
511,quinalbarbitone,secobarbital,False,False,True,,1
512,amobarbital,secobarbital,amobarbital,False,True,,5
513,trodon,secobarbital,False,False,False,,-1
514,mebaral,secobarbital,False,False,False,,-1
515,nembutal,secobarbital,pentobarbital,False,True,,8
516,pentobarbital,secobarbital,pentobarbital,False,True,,8
517,ponstil,secobarbital,False,False,False,,-1
518,propanal,secobarbital,propyl_alcohol,False,False,,-1
519,propiamate,secobarbital,False,False,False,,-1
520,pentobarbital,secobarbital,pentobarbital,False,True,,8
521,barbiturate,secobarbital,False,False,True,,4
522,diabital,secobarbital,False,False,False,,-1
523,secalobarbital,secobarbital,False,False,False,,-1
524,seclobarbital,secobarbital,False,False,False,,-1
525,quinalbarbitol,secobarbital,False,False,True,,1
526,phenobarbital,secobarbital,phenobarbital,False,True,,5
527,pentobarbital,secobarbital,pentobarbital,False,True,,8
528,hexobarbital,secobarbital,hexobarbital,False,False,,-1
529,heptobarbital,secobarbital,False,False,False,,-1
530,octobarbital,secobarbital,False,False,False,,-1
531,seconal,secobarbital,secobarbital,True,True,,1
532,tuinal,secobarbital,False,False,True,,1
533,nembutal,secobarbital,pentobarbital,False,True,,8
534,amytal,secobarbital,amobarbital,False,True,,6
535,luminal,secobarbital,phenobarbital,False,True,,6
536,deadenyl,secobarbital,False,False,False,,-1
537,events,secobarbital,False,False,False,,-1
538,tuinal,secobarbital,False,False,True,,1
539,sexton,secobarbital,False,False,False,,-1
540,barbitone,secobarbital,False,False,False,,-1
541,sodium_barbital,secobarbital,False,False,False,,-1
