,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
150,sleeping_pills,triazolam,False,False,True,,1
151,sedatives,triazolam,False,False,False,,-1
152,xanax,triazolam,alprazolam,False,False,,-1
153,acetazolamide,triazolam,acetazolamide,False,False,,-1
154,dichlorotriazolylurea,triazolam,False,False,False,,-1
155,fentriazole,triazolam,False,False,False,,-1
156,flumazenil,triazolam,flumazenil,False,False,,-1
157,hexahydrotriazoloamphetamine,triazolam,False,False,False,,-1
158,ketazolam,triazolam,False,False,False,,-1
159,midazolam,triazolam,midazolam,False,False,,-1
160,oxazepam,triazolam,oxazepam,False,False,,-1
161,probenecid,triazolam,probenecid,False,False,,-1
162,sulconazole,triazolam,False,False,False,,-1
163,tiazolam,triazolam,False,False,True,,1
164,tolazamide,triazolam,False,False,False,,-1
165,tolazoline,triazolam,tolazoline,False,False,,-1
166,zaleplon,triazolam,zaleplon,False,False,,-1
167,zolpidem,triazolam,zolpidem,False,False,,-1
168,gramon,triazolam,False,False,False,,-1
169,azolam,triazolam,acetazolamide,False,False,,-1
170,triazol,triazolam,False,False,True,,1
171,triazoal,triazolam,False,False,False,,-1
172,triazolan,triazolam,False,False,True,,1
173,triazolane,triazolam,False,False,False,,-1
174,dexrazolam,triazolam,False,False,False,,-1
175,triaz,triazolam,salmeterol,False,False,,-1
176,terezal,triazolam,False,False,False,,-1
177,triazol,triazolam,False,False,True,,1
178,triazo,triazolam,False,False,True,,1
179,triagonal,triazolam,False,False,False,,-1
180,triazoles,triazolam,triazolam,True,False,,-1
181,triazolidine,triazolam,False,False,False,,-1
182,triazolin,triazolam,False,False,True,,8
183,triazines,triazolam,False,False,False,,-1
184,triazolim,triazolam,False,False,False,,-1
185,arzing,triazolam,False,False,False,,-1
186,triazoloam,triazolam,False,False,True,,1
187,barring,triazolam,False,False,False,,-1
188,triazolome,triazolam,False,False,False,,-1
189,baring,triazolam,False,False,False,,-1
190,triazolamo,triazolam,False,False,False,,-1
191,hypnotics,triazolam,zolpidem,False,False,,-1
192,imidazolobenzodiazepines,triazolam,False,False,False,,-1
193,imidazoles,triazolam,imidazole,False,False,,-1
194,imovanes,triazolam,False,False,False,,-1
195,iproniazid,triazolam,iproniazid,False,False,,-1
196,janimans,triazolam,False,False,False,,-1
197,lorazepams,triazolam,lorazepam,False,False,,-1
198,lormetaazepams,triazolam,False,False,False,,-1
199,mandrax,triazolam,False,False,False,,-1
200,meprobamate,triazolam,meprobamate,False,False,,-1
201,methyltetrahydrofuran,triazolam,False,False,False,,-1
202,benzodiazepines,triazolam,benzodiazepine,False,False,,-1
203,neuroleptics,triazolam,sarizotan,False,False,,-1
204,nonbenzodiazepines,triazolam,eszopiclone,False,False,,-1
205,phenyltetrahydrofuran,triazolam,False,False,False,,-1
206,quazepams,triazolam,False,False,True,,3
207,secobarbital,triazolam,secobarbital,False,False,,-1
208,tetrahydrofurans,triazolam,False,False,False,,-1
209,thienodiazepines,triazolam,clotiazepam,False,False,,-1
210,trimethadione,triazolam,False,False,False,,-1
211,zaleplons,triazolam,False,False,False,,-1
212,triozolam,triazolam,False,False,True,,1
213,miatazolam,triazolam,False,False,False,,-1
214,azoles,triazolam,False,False,False,,-1
215,azolo,triazolam,False,False,False,,-1
216,lorazepam,triazolam,lorazepam,False,False,,-1
217,teazepam,triazolam,False,False,True,,8
218,triazoles,triazolam,triazolam,True,False,,-1
219,triazoloam,triazolam,False,False,True,,1
220,triazolems,triazolam,False,False,False,,-1
221,triazolams,triazolam,False,False,True,,1
222,quaalude,triazolam,methaqualone,False,False,,-1
223,rohypnol,triazolam,flunitrazepam,False,False,,-1
224,flumazenil,triazolam,flumazenil,False,False,,-1
225,restoril,triazolam,temazepam,False,True,,6
226,triazole,triazolam,False,False,False,,-1
227,triazoate,triazolam,False,False,False,,-1
228,triazole_ring,triazolam,False,False,False,,-1
229,five-membered_ring,triazolam,False,False,False,,-1
230,heterocycle,triazolam,False,False,False,,-1
231,benzodiazepine,triazolam,benzodiazepine,False,False,,-1
232,triazolos,triazolam,False,False,True,,8
233,triarylazepam,triazolam,False,False,False,,-1
234,azalopam,triazolam,False,False,False,,-1
235,azolam,triazolam,acetazolamide,False,False,,-1
236,imidazolylpryam,triazolam,False,False,False,,-1
237,imidazolylazepam,triazolam,False,False,False,,-1
238,"3h-imidazo[1,2-a]pyrid-3-ol",triazolam,False,False,False,,-1
239,"3h-imidazo[1,2-a]pyridazin-3-ol",triazolam,False,False,False,,-1
240,alazopam,triazolam,False,False,False,,-1
241,triazolobenzodiazepine,triazolam,False,False,False,,-1
242,ryazolam,triazolam,False,False,False,,-1
243,tazarotene,triazolam,tazarotene,False,False,,-1
244,imidazolo,triazolam,False,False,False,,-1
245,midazolam,triazolam,midazolam,False,False,,-1
246,estorils_,triazolam,False,False,False,,-1
247,xanax,triazolam,alprazolam,False,False,,-1
248,imazolam,triazolam,False,False,False,,-1
249,triazolet,triazolam,False,False,False,,-1
250,triazolo-,triazolam,False,False,True,,8
251,triazolin,triazolam,False,False,True,,8
252,triazon,triazolam,False,False,False,,-1
253,triazolyl,triazolam,False,False,False,,-1
254,hypnotic,triazolam,False,False,False,,-1
255,sensual,triazolam,False,False,False,,-1
256,soporific,triazolam,False,False,False,,-1
257,triazolamidin,triazolam,False,False,False,,-1
258,triazolomycin,triazolam,False,False,False,,-1
259,benzidraz,triazolam,False,False,False,,-1
260,ketazolam,triazolam,False,False,False,,-1
261,triazlolam,triazolam,False,False,False,,-1
262,azoprofen,triazolam,False,False,False,,-1
263,azolen,triazolam,False,False,False,,-1
264,triazole,triazolam,False,False,False,,-1
265,triazolin,triazolam,False,False,True,,8
266,triazolam,triazolam,triazolam,True,True,,1
267,flurazepam,triazolam,flurazepam,False,False,,-1
268,quazepam,triazolam,quazepam,False,True,,3
269,lorazepam,triazolam,lorazepam,False,False,,-1
270,triazolane,triazolam,False,False,False,,-1
271,triazole,triazolam,False,False,False,,-1
272,triazoloam,triazolam,False,False,True,,1
273,triazolom,triazolam,triazolam,True,True,,1
274,triazolum,triazolam,False,False,True,,1
275,triazoline,triazolam,False,False,False,,-1
276,triazoles_charges,triazolam,False,True,False,,-1
277,triazoline_derivatives,triazolam,False,False,False,,-1
278,triazoloquinoxalines,triazolam,False,False,False,,-1
279,triazolyl,triazolam,False,False,False,,-1
280,triazines,triazolam,False,False,False,,-1
281,triazines_bearing,triazolam,False,False,False,,-1
282,tri_sold,triazolam,False,False,False,,-1
283,trazodone,triazolam,trazodone,False,False,,-1
284,triazolobenzodiazepines,triazolam,adinazolam,False,True,,7
285,benzodiazepines,triazolam,benzodiazepine,False,False,,-1
286,tricions,triazolam,False,False,True,,2
287,tiazoles,triazolam,False,False,False,,-1
288,triacs,triazolam,False,False,False,,-1
289,triacsolam,triazolam,False,False,False,,-1
290,benzodiazepines,triazolam,benzodiazepine,False,False,,-1
291,tiazolam,triazolam,False,False,True,,1
292,flunitrazepam,triazolam,flunitrazepam,False,False,,-1
293,alprazolam,triazolam,alprazolam,False,False,,-1
294,triazepam,triazolam,False,False,True,,1
295,flumazenil,triazolam,flumazenil,False,False,,-1
296,tri_asolam,triazolam,False,False,True, pill,3
297,tri_calling,triazolam,False,False,False,,-1
298,tri_using,triazolam,False,False,False,,-1
299,hexaconazol,triazolam,False,False,False,,-1
300,triazolam,triazolam,triazolam,True,True,,1
301,hypnotic,triazolam,False,False,False,,-1
302,barbiturate,triazolam,False,False,False,,-1
303,benzodiazepine,triazolam,benzodiazepine,False,False,,-1
304,central_nervous_system_depressant,triazolam,False,False,False,,-1
305,tranquilizer,triazolam,False,False,False,,-1
306,triazole,triazolam,False,False,False,,-1
307,trizoalam,triazolam,False,False,False,,-1
308,triazolin,triazolam,False,False,True,,8
309,triazon,triazolam,False,False,False,,-1
310,triazoxide,triazolam,False,False,False,,-1
311,arraignment,triazolam,False,False,False,,-1
312,prays,triazolam,False,False,False,,-1
313,pry,triazolam,False,False,False,,-1
314,psychotherapy,triazolam,False,False,False,,-1
315,trepazole,triazolam,False,False,False,,-1
316,tizan,triazolam,False,False,False,,-1
317,fluraz,triazolam,False,False,False,,-1
318,imidazoles,triazolam,imidazole,False,False,,-1
319,oxazoles,triazolam,False,False,False,,-1
320,thiazoles,triazolam,False,False,False,,-1
321,quinazolines,triazolam,False,False,False,,-1
322,triprol,triazolam,False,False,False,,-1
323,tri-azolo,triazolam,False,False,True,,8
324,triazole,triazolam,False,False,False,,-1
325,triazolidine,triazolam,False,False,False,,-1
326,triazoline,triazolam,False,False,False,,-1
327,triazolium,triazolam,False,False,False,,-1
328,triazolin,triazolam,False,False,True,,8
329,triazolone,triazolam,False,False,True,,1
330,triazolane,triazolam,False,False,False,,-1
331,triazolines,triazolam,False,False,False,,-1
332,triazolanes,triazolam,False,False,False,,-1
333,rhobarbitol,triazolam,False,False,False,,-1
334,imidazole,triazolam,imidazole,False,False,,-1
335,fosbital,triazolam,False,False,False,,-1
336,flurazepam,triazolam,flurazepam,False,False,,-1
337,midazolam,triazolam,midazolam,False,False,,-1
338,oxazolam,triazolam,False,False,False,,-1
339,temazepam,triazolam,temazepam,False,False,,-1
340,triazolum,triazolam,False,False,True,,1
341,triazepam,triazolam,False,False,True,,1
342,triazonam,triazolam,False,False,False,,-1
343,tianazolam,triazolam,False,False,False,,-1
344,zolpidem,triazolam,zolpidem,False,False,,-1
345,quazepam,triazolam,quazepam,False,True,,3
346,alprazolam,triazolam,alprazolam,False,False,,-1
347,triaral,triazolam,False,False,False,,-1
348,benzylisoquinoline,triazolam,False,False,False,,-1
349,quinolinol,triazolam,False,False,False,,-1
350,quinuclidinol,triazolam,False,False,False,,-1
351,tricyclo,triazolam,False,False,False,,-1
352,isoquinoline,triazolam,isoquinoline,False,False,,-1
353,benzodiazepine,triazolam,benzodiazepine,False,False,,-1
354,flurazepam,triazolam,flurazepam,False,False,,-1
355,diazepam,triazolam,diazepam,False,False,,-1
356,lorazepam,triazolam,lorazepam,False,False,,-1
357,alprazolam,triazolam,alprazolam,False,False,,-1
358,zolpidem,triazolam,zolpidem,False,False,,-1
359,eszopiclone,triazolam,eszopiclone,False,False,,-1
360,zaleplon,triazolam,zaleplon,False,False,,-1
361,dalmane,triazolam,flurazepam,False,False,,-1
362,restoril,triazolam,temazepam,False,True,,6
363,flurazepam,triazolam,flurazepam,False,False,,-1
364,quazepam,triazolam,quazepam,False,True,,3
365,estazolam,triazolam,estazolam,False,False,,-1
366,temazepam,triazolam,temazepam,False,False,,-1
367,triazolobenzodiazepines,triazolam,adinazolam,False,True,,7
368,benzodiazepines,triazolam,benzodiazepine,False,False,,-1
369,triazoans,triazolam,False,False,False,,-1
370,flunitrazolam,triazolam,False,False,False,,-1
371,triazepam,triazolam,False,False,True,,1
372,barbituric_acid,triazolam,False,False,False,,-1
373,fraizolam,triazolam,False,False,False,,-1
374,tryazolam,triazolam,False,False,False,,-1
375,triazalam,triazolam,False,False,True,,1
376,triazoam,triazolam,False,False,True,,1
377,triazolan,triazolam,False,False,True,,1
378,horing,triazolam,False,False,False,,-1
379,larring,triazolam,False,False,False,,-1
380,lasing,triazolam,False,False,False,,-1
381,marring,triazolam,False,False,False,,-1
382,mirring,triazolam,False,False,False,,-1
383,narring,triazolam,False,False,False,,-1
384,parring,triazolam,False,False,False,,-1
385,purring,triazolam,False,False,False,,-1
386,sarring,triazolam,False,False,False,,-1
387,tarring,triazolam,False,False,False,,-1
388,terring,triazolam,False,False,False,,-1
389,torring,triazolam,False,False,False,,-1
390,urring,triazolam,False,False,False,,-1
391,warring,triazolam,False,False,False,,-1
392,crotet,triazolam,False,False,False,,-1
393,imipram,triazolam,False,False,False,,-1
394,midaz,triazolam,False,False,False,,-1
395,taz,triazolam,False,False,False,,-1
396,tofisopam,triazolam,tofisopam,False,False,,-1
397,triazines,triazolam,False,False,False,,-1
398,benzodiazepines,triazolam,benzodiazepine,False,False,,-1
399,imidazole,triazolam,imidazole,False,False,,-1
400,pyrazolam,triazolam,False,False,True,,5
401,imovanes,triazolam,False,False,False,,-1
402,donormyls,triazolam,False,False,False,,-1
403,alprazolams,triazolam,alprazolam,False,False,,-1
404,xanaxes,triazolam,alprazolam,False,False,,-1
405,vistam,triazolam,False,False,False,,-1
406,alazopram,triazolam,False,False,False,,-1
407,azolam,triazolam,acetazolamide,False,False,,-1
408,halazepam,triazolam,halazepam,False,False,,-1
409,prazepam,triazolam,prazepam,False,False,,-1
410,estazolam,triazolam,estazolam,False,False,,-1
411,flurazepam,triazolam,flurazepam,False,False,,-1
412,quazepam,triazolam,quazepam,False,True,,3
413,lorazepam,triazolam,lorazepam,False,False,,-1
414,temazepam,triazolam,temazepam,False,False,,-1
415,alprazolam,triazolam,alprazolam,False,False,,-1
416,oxazepam,triazolam,oxazepam,False,False,,-1
417,imidazoles,triazolam,imidazole,False,False,,-1
418,benzodiazepines,triazolam,benzodiazepine,False,False,,-1
419,triazolem,triazolam,False,False,True,,1
420,triazole,triazolam,False,False,False,,-1
421,triazoles,triazolam,triazolam,True,False,,-1
422,triazoline,triazolam,False,False,False,,-1
423,triazolins,triazolam,False,False,False,,-1
424,triazolamides,triazolam,False,False,False,,-1
425,triazoles,triazolam,triazolam,True,False,,-1
426,q-tab,triazolam,False,False,False,,-1
427,dormalin,triazolam,False,False,False,,-1
428,trazodone,triazolam,trazodone,False,False,,-1
429,desyrel,triazolam,trazodone,False,False,,-1
430,oleptro,triazolam,trazodone,False,False,,-1
431,beneficat,triazolam,False,False,False,,-1
432,trittico,triazolam,trazodone,False,False,,-1
433,azolam,triazolam,acetazolamide,False,False,,-1
434,azolom,triazolam,False,False,False,,-1
435,zolam,triazolam,False,False,False,,-1
436,zolom,triazolam,False,False,False,,-1
437,triazolone,triazolam,False,False,True,,1
438,triazolines,triazolam,False,False,False,,-1
439,triazoleses,triazolam,False,False,False,,-1
440,trilafons,triazolam,False,False,False,,-1
441,benzodiazepines,triazolam,benzodiazepine,False,False,,-1
442,lorazepam,triazolam,lorazepam,False,False,,-1
443,triazolos,triazolam,False,False,True,,8
444,triazolot,triazolam,False,False,False,,-1
445,triazolal,triazolam,False,False,False,,-1
446,triazolamides,triazolam,False,False,False,,-1
447,triazolams,triazolam,False,False,True,,1
448,tiazolam,triazolam,False,False,True,,1
449,tiadazam,triazolam,False,False,False,,-1
450,tryazalam,triazolam,False,False,False,,-1
451,triazolane,triazolam,False,False,False,,-1
452,teozolam,triazolam,False,False,False,,-1
453,azolam,triazolam,acetazolamide,False,False,,-1
454,triazo,triazolam,False,False,True,,1
455,triaz,triazolam,salmeterol,False,False,,-1
456,trazo,triazolam,False,False,False,,-1
457,triam,triazolam,False,False,False,,-1
458,tram,triazolam,False,False,False,,-1
459,tria,triazolam,False,False,False,,-1
460,alazopam,triazolam,False,False,False,,-1
461,anxires,triazolam,False,False,False,,-1
462,apazolam,triazolam,False,False,False,,-1
463,estazolam,triazolam,estazolam,False,False,,-1
464,flurazepam,triazolam,flurazepam,False,False,,-1
465,quazepam,triazolam,quazepam,False,True,,3
466,temazepam,triazolam,temazepam,False,False,,-1
467,hypnotics,triazolam,zolpidem,False,False,,-1
468,somnolence,triazolam,False,False,False,,-1
469,hypnotic,triazolam,False,False,False,,-1
470,medication,triazolam,False,False,False,,-1
471,sleep_medication,triazolam,False,False,True,,1
472,drug,triazolam,False,False,False,,-1
473,tavor,triazolam,False,False,False,,-1
474,alprazolam,triazolam,alprazolam,False,False,,-1
475,xanax,triazolam,alprazolam,False,False,,-1
476,valium,triazolam,diazepam,False,False,,-1
477,lorazepam,triazolam,lorazepam,False,False,,-1
478,clonazepam,triazolam,clonazepam,False,False,,-1
479,diazepam,triazolam,diazepam,False,False,,-1
480,restoril,triazolam,temazepam,False,True,,6
481,prosom,triazolam,estazolam,False,False,,-1
482,estazolam,triazolam,estazolam,False,False,,-1
483,flurazepam,triazolam,flurazepam,False,False,,-1
484,quazepam,triazolam,quazepam,False,True,,3
485,temazepam,triazolam,temazepam,False,False,,-1
486,oxazepam,triazolam,oxazepam,False,False,,-1
487,triazol,triazolam,False,False,True,,1
488,triaz,triazolam,salmeterol,False,False,,-1
489,traz,triazolam,False,False,False,,-1
490,tri,triazolam,False,False,False,,-1
491,ti,triazolam,False,False,False,,-1
492,temazepam,triazolam,temazepam,False,False,,-1
493,estazolam,triazolam,estazolam,False,False,,-1
494,quazepam,triazolam,quazepam,False,True,,3
495,flurazepam,triazolam,flurazepam,False,False,,-1
496,onazepam,triazolam,False,False,False,,-1
497,oxazepam,triazolam,oxazepam,False,False,,-1
498,alprazolam,triazolam,alprazolam,False,False,,-1
499,triazole_ring,triazolam,False,False,False,,-1
500,azoles,triazolam,False,False,False,,-1
501,imidazole,triazolam,imidazole,False,False,,-1
502,"1,2,3-triazole",triazolam,False,False,False,,-1
503,restoril,triazolam,temazepam,False,True,,6
504,xanax,triazolam,alprazolam,False,False,,-1
505,ativan,triazolam,lorazepam,False,False,,-1
506,klonopin,triazolam,clonazepam,False,False,,-1
507,valium,triazolam,diazepam,False,False,,-1
508,ambien,triazolam,zolpidem,False,False,,-1
509,marazin,triazolam,False,False,False,,-1
510,tarazin,triazolam,False,False,False,,-1
511,triazole,triazolam,False,False,False,,-1
512,triazolo,triazolam,triazolam,True,True,,8
513,tarazolam,triazolam,False,False,False,,-1
514,triazolum,triazolam,False,False,True,,1
515,tapper,triazolam,False,False,False,,-1
516,benzodiazepines,triazolam,benzodiazepine,False,False,,-1
517,triazolobenzodiazpine,triazolam,False,False,False,,-1
518,triazolmi,triazolam,False,False,False,,-1
519,traizolam,triazolam,False,False,True,,1
520,trazolam,triazolam,False,False,True,,1
521,triasolam,triazolam,False,False,True,,1
522,triazolamie,triazolam,False,False,False,,-1
523,triazolme,triazolam,False,False,False,,-1
524,triazoloam,triazolam,False,False,True,,1
525,azolam,triazolam,acetazolamide,False,False,,-1
526,triaxolam,triazolam,False,False,True,,1
527,alprazolam,triazolam,alprazolam,False,False,,-1
528,xanax,triazolam,alprazolam,False,False,,-1
529,azolam,triazolam,acetazolamide,False,False,,-1
530,omeprazolam,triazolam,False,False,False,,-1
531,iprazolam,triazolam,False,False,False,,-1
532,triazolam,triazolam,triazolam,True,True,,1
533,trivazolam,triazolam,False,False,False,,-1
534,quazepams,triazolam,False,False,True,,3
535,triazolum,triazolam,False,False,True,,1
536,triazing,triazolam,False,False,False,,-1
537,triflurazolam,triazolam,False,False,False,,-1
538,ativan,triazolam,lorazepam,False,False,,-1
539,axiol,triazolam,False,False,False,,-1
540,azophene,triazolam,False,False,False,,-1
541,chlorazepate,triazolam,clorazepate,False,False,,-1
542,clonazepam,triazolam,clonazepam,False,False,,-1
543,dalman,triazolam,False,False,False,,-1
544,dalmans,triazolam,False,False,False,,-1
545,triazolin,triazolam,False,False,True,,8
546,triazolone,triazolam,False,False,True,,1
547,triazoles,triazolam,triazolam,True,False,,-1
548,triazolines,triazolam,False,False,False,,-1
549,triazolins,triazolam,False,False,False,,-1
550,restoril,triazolam,temazepam,False,True,,6
551,sleep_aides,triazolam,False,False,True, pill,3
552,lunesta,triazolam,eszopiclone,False,False,,-1
553,sonata,triazolam,zaleplon,False,False,,-1
554,intermezzo,triazolam,zolpidem,False,False,,-1
555,narcolepsy_medications,triazolam,False,False,False,,-1
556,hypnotics,triazolam,zolpidem,False,False,,-1
557,crozazolam,triazolam,False,False,False,,-1
558,tricazolam,triazolam,False,False,False,,-1
559,benzodiazepine,triazolam,benzodiazepine,False,False,,-1
560,benzodiazepines,triazolam,benzodiazepine,False,False,,-1
561,anti-anxiety_medications,triazolam,False,False,False,,-1
562,triazolane,triazolam,False,False,False,,-1
563,triazalam,triazolam,False,False,True,,1
564,triazolum,triazolam,False,False,True,,1
565,triazoans,triazolam,False,False,False,,-1
566,triazoles,triazolam,triazolam,True,False,,-1
567,halizen,triazolam,False,False,False,,-1
568,halostat,triazolam,False,False,False,,-1
569,harizon,triazolam,False,False,False,,-1
570,halcion,triazolam,triazolam,True,True,,4
571,pryazoles,triazolam,False,False,False,,-1
572,triazoles,triazolam,triazolam,True,False,,-1
573,azotetrazolam,triazolam,False,False,False,,-1
574,tryptephane,triazolam,False,False,False,,-1
575,azoles,triazolam,False,False,False,,-1
576,imidazoles,triazolam,imidazole,False,False,,-1
577,isoxazoles,triazolam,False,False,False,,-1
578,triazoles,triazolam,triazolam,True,False,,-1
579,benzimidazoles,triazolam,False,False,False,,-1
580,thiazoles,triazolam,False,False,False,,-1
581,oxazoles,triazolam,False,False,False,,-1
