,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
56,lisdexamfetamine,methamphetamine,lisdexamfetamine,False,False,,-1
57,provided_by_methamphetamine_hydrochloride,methamphetamine,False,True,True,,1
58,methylamphetamine,methamphetamine,methamphetamine,True,True,,2
59,speed,methamphetamine,False,False,False,,-1
60,ephedrine,methamphetamine,ephedrine,False,True,,5
61,flash,methamphetamine,False,False,False,,-1
62,ice,methamphetamine,False,False,True,,2
63,shards,methamphetamine,False,False,True,,1
64,crystal,methamphetamine,False,False,True,,6
65,glass,methamphetamine,False,False,False,,-1
66,speed,methamphetamine,False,False,False,,-1
67,dextroamphetamine,methamphetamine,dextroamphetamine,False,False,,-1
68,lisdexamfetamine,methamphetamine,lisdexamfetamine,False,False,,-1
69,deoxyephedrine,methamphetamine,False,False,True,,3
70,meth,methamphetamine,methamphetamine,True,True,,4
71,crystal_meth,methamphetamine,methamphetamine,True,True,,2
72,speed,methamphetamine,False,False,False,,-1
73,crank,methamphetamine,False,False,False,,-1
74,tweek,methamphetamine,False,False,True,,4
75,ice,methamphetamine,False,False,True,,2
76,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
77,supporters_of_methamphetamine_production,methamphetamine,False,True,True,,1
78,producers_of_methamphetamine,methamphetamine,False,True,True,,1
79,users_of_methamphetamine,methamphetamine,False,True,True,,1
80,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
81,ice,methamphetamine,False,False,True,,2
82,glass,methamphetamine,False,False,False,,-1
83,shard,methamphetamine,False,False,True,,1
84,speed,methamphetamine,False,False,False,,-1
85,crank,methamphetamine,False,False,False,,-1
86,tweek,methamphetamine,False,False,True,,4
87,uppers,methamphetamine,False,False,False,,-1
88,methamfetamine,methamphetamine,methamphetamine,True,True,,2
89,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
90,crystal_meth,methamphetamine,methamphetamine,True,True,,2
91,speed,methamphetamine,False,False,False,,-1
92,amphetamines,methamphetamine,dextroamphetamine,False,True,,7
93,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
94,dextroamphetamines,methamphetamine,dextroamphetamine,False,False,,-1
95,levoamphetamines,methamphetamine,dextroamphetamine,False,False,,-1
96,speed,methamphetamine,False,False,False,,-1
97,uppers,methamphetamine,False,False,False,,-1
98,rystal_meth,methamphetamine,False,True,True,,1
99,shabu,methamphetamine,False,False,True,,1
100,amphetamine,methamphetamine,amphetamine,False,False,,-1
101,speed,methamphetamine,False,False,False,,-1
102,phenylacetone,methamphetamine,phenylacetic_acid,False,True,,4
103,amphetamine,methamphetamine,amphetamine,False,False,,-1
104,methylamphetamine,methamphetamine,methamphetamine,True,True,,2
105,speed,methamphetamine,False,False,False,,-1
106,dexedrine,methamphetamine,dextroamphetamine,False,False,,-1
107,crystal,methamphetamine,False,False,True,,6
108,glass,methamphetamine,False,False,False,,-1
109,ice,methamphetamine,False,False,True,,2
110,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
111,methamphetamine_sulphate,methamphetamine,False,True,True,,1
112,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
113,amphetamine,methamphetamine,amphetamine,False,False,,-1
114,speed,methamphetamine,False,False,False,,-1
115,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
116,amphetamines,methamphetamine,dextroamphetamine,False,True,,7
117,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
118,amphetamine,methamphetamine,amphetamine,False,False,,-1
119,methamphetamine,methamphetamine,methamphetamine,True,True,,2
120,methylenedioxymethamphetamine,methamphetamine,midomafetamine,False,False,,-1
121,speed,methamphetamine,False,False,False,,-1
122,oxymethamphetamine,methamphetamine,False,False,False,,-1
123,phenylacetone,methamphetamine,phenylacetic_acid,False,True,,4
124,n-methylamphetamine,methamphetamine,False,False,True,,1
125,desoxyn,methamphetamine,methamphetamine,True,True,,1
126,crystal_meth,methamphetamine,methamphetamine,True,True,,2
127,speed,methamphetamine,False,False,False,,-1
128,ice,methamphetamine,False,False,True,,2
129,meth,methamphetamine,methamphetamine,True,True,,4
130,speed,methamphetamine,False,False,False,,-1
131,crank,methamphetamine,False,False,False,,-1
132,ice,methamphetamine,False,False,True,,2
133,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
134,amphetamine,methamphetamine,amphetamine,False,False,,-1
135,l-methamphetamine,methamphetamine,False,False,True,,1
136,levomethamphetamine,methamphetamine,levmetamfetamine,False,True,,1
137,n-methylamphetamine,methamphetamine,False,False,True,,1
138,desoxyn,methamphetamine,methamphetamine,True,True,,1
139,dextromethamphetamine,methamphetamine,methamphetamine,True,False,,-1
140,levomethamphetamine,methamphetamine,levmetamfetamine,False,True,,1
141,l-methamphetamine,methamphetamine,False,False,True,,1
142,(s)-methamphetamine,methamphetamine,False,False,True,,3
143,levo-methamphetamine,methamphetamine,False,False,True,,1
144,l-methamphetamine,methamphetamine,False,False,True,,1
145,methylamfetamine,methamphetamine,False,False,True,,3
146,levoamphetamine,methamphetamine,dextroamphetamine,False,False,,-1
147,methamphetimine,methamphetamine,methamphetamine,True,True,,2
148,methamphetaime,methamphetamine,methamphetamine,True,True,,3
149,methamphhetamine,methamphetamine,False,False,True,,2
150,n-methylamphetamine,methamphetamine,False,False,True,,1
151,desoxyephedrine,methamphetamine,methamphetamine,True,True,,1
152,methamphetamine,methamphetamine,methamphetamine,True,True,,2
153,methamfetamine,methamphetamine,methamphetamine,True,True,,2
154,methylamphetamine,methamphetamine,methamphetamine,True,True,,2
155,amphetamine,methamphetamine,amphetamine,False,False,,-1
156,amphetamines,methamphetamine,dextroamphetamine,False,True,,7
157,dexedrine,methamphetamine,dextroamphetamine,False,False,,-1
158,crystal_meth,methamphetamine,methamphetamine,True,True,,2
159,speed,methamphetamine,False,False,False,,-1
160,uppers,methamphetamine,False,False,False,,-1
161,monomethylhuffman,methamphetamine,False,False,False,,-1
162,stophamphetamine,methamphetamine,False,False,False,,-1
163,phenylacetone,methamphetamine,phenylacetic_acid,False,True,,4
164,ephedrone,methamphetamine,ephedrine,False,False,,-1
165,methylamphetamine,methamphetamine,methamphetamine,True,True,,2
166,deoxyephedrine,methamphetamine,False,False,True,,3
167,lisdexamfetamine,methamphetamine,lisdexamfetamine,False,False,,-1
168,levoamphetamine,methamphetamine,dextroamphetamine,False,False,,-1
169,deoxyephedrine,methamphetamine,False,False,True,,3
170,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
171,speed,methamphetamine,False,False,False,,-1
172,methampetamine,methamphetamine,methamphetamine,True,True,,3
173,methamphétamine,methamphetamine,False,False,True,,3
174,methamphetamine,methamphetamine,methamphetamine,True,True,,2
175,meth,methamphetamine,methamphetamine,True,True,,4
176,ice,methamphetamine,False,False,True,,2
177,speed,methamphetamine,False,False,False,,-1
178,crystal_meth,methamphetamine,methamphetamine,True,True,,2
179,crank,methamphetamine,False,False,False,,-1
180,crystal_meth,methamphetamine,methamphetamine,True,True,,2
181,speed,methamphetamine,False,False,False,,-1
182,ice,methamphetamine,False,False,True,,2
183,amphetamin,methamphetamine,amphetamine,False,True,,7
184,speed,methamphetamine,False,False,False,,-1
185,ephedrine,methamphetamine,ephedrine,False,True,,5
186,dexedrin,methamphetamine,dextroamphetamine,False,False,,-1
187,crystal_meth,methamphetamine,methamphetamine,True,True,,2
188,meth,methamphetamine,methamphetamine,True,True,,4
189,ice,methamphetamine,False,False,True,,2
190,speed,methamphetamine,False,False,False,,-1
191,meth,methamphetamine,methamphetamine,True,True,,4
192,crystal_meth,methamphetamine,methamphetamine,True,True,,2
193,speed,methamphetamine,False,False,False,,-1
194,ice,methamphetamine,False,False,True,,2
195,amphetamines,methamphetamine,dextroamphetamine,False,True,,7
196,methamphetamine,methamphetamine,methamphetamine,True,True,,2
197,methylamphetamine,methamphetamine,methamphetamine,True,True,,2
198,ephedrine,methamphetamine,ephedrine,False,True,,5
199,amphetamines,methamphetamine,dextroamphetamine,False,True,,7
200,speed,methamphetamine,False,False,False,,-1
201,speed,methamphetamine,False,False,False,,-1
202,crystal_meth,methamphetamine,methamphetamine,True,True,,2
203,go,methamphetamine,False,False,False,,-1
204,zip,methamphetamine,False,False,False,,-1
205,uppers,methamphetamine,False,False,False,,-1
206,black_beauties,methamphetamine,False,False,False,,-1
207,crosses,methamphetamine,False,False,False,,-1
208,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
209,methamfetamine,methamphetamine,methamphetamine,True,True,,2
210,methamphetamine,methamphetamine,methamphetamine,True,True,,2
211,crystal_meth,methamphetamine,methamphetamine,True,True,,2
212,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
213,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
214,speed,methamphetamine,False,False,False,,-1
215,crank,methamphetamine,False,False,False,,-1
216,crystal_meth,methamphetamine,methamphetamine,True,True,,2
217,yaba,methamphetamine,False,False,True,,1
218,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
219,speed,methamphetamine,False,False,False,,-1
220,ice,methamphetamine,False,False,True,,2
221,doping,methamphetamine,False,False,False,,-1
222,speed,methamphetamine,False,False,False,,-1
223,uppers,methamphetamine,False,False,False,,-1
224,meth,methamphetamine,methamphetamine,True,True,,4
225,speed,methamphetamine,False,False,False,,-1
226,tweaking,methamphetamine,False,False,True,,1
227,crank,methamphetamine,False,False,False,,-1
228,glass,methamphetamine,False,False,False,,-1
229,ice,methamphetamine,False,False,True,,2
230,meth,methamphetamine,methamphetamine,True,True,,4
231,speed,methamphetamine,False,False,False,,-1
232,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
233,dexedrine,methamphetamine,dextroamphetamine,False,False,,-1
234,benzedrine,methamphetamine,False,False,False,,-1
235,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
236,speed,methamphetamine,False,False,False,,-1
237,levmethamfetamine,methamphetamine,False,False,False,,-1
238,lisdexamfetamine,methamphetamine,lisdexamfetamine,False,False,,-1
239,desoxyn,methamphetamine,methamphetamine,True,True,,1
240,meth,methamphetamine,methamphetamine,True,True,,4
241,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
242,amphetamine,methamphetamine,amphetamine,False,False,,-1
243,methamphetamine,methamphetamine,methamphetamine,True,True,,2
244,dextromethamphetamine,methamphetamine,methamphetamine,True,False,,-1
245,levomethamphetamine,methamphetamine,levmetamfetamine,False,True,,1
246,meth,methamphetamine,methamphetamine,True,True,,4
247,crank,methamphetamine,False,False,False,,-1
248,crystal_meth,methamphetamine,methamphetamine,True,True,,2
249,speed,methamphetamine,False,False,False,,-1
250,tweaker,methamphetamine,False,False,True,,4
251,crystal_meth,methamphetamine,methamphetamine,True,True,,2
252,ice,methamphetamine,False,False,True,,2
253,amphetamine,methamphetamine,amphetamine,False,False,,-1
254,methamphetamine,methamphetamine,methamphetamine,True,True,,2
255,amphetamine,methamphetamine,amphetamine,False,False,,-1
256,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
257,crystal_meth,methamphetamine,methamphetamine,True,True,,2
258,speed,methamphetamine,False,False,False,,-1
259,uppers,methamphetamine,False,False,False,,-1
260,meth,methamphetamine,methamphetamine,True,True,,4
261,crystal_meth,methamphetamine,methamphetamine,True,True,,2
262,speed,methamphetamine,False,False,False,,-1
263,crank,methamphetamine,False,False,False,,-1
264,amphetamine,methamphetamine,amphetamine,False,False,,-1
265,levoamphetamine,methamphetamine,dextroamphetamine,False,False,,-1
266,dextroamphetamine,methamphetamine,dextroamphetamine,False,False,,-1
267,l-methamphetamine,methamphetamine,False,False,True,,1
268,d-methamphetamine,methamphetamine,False,False,True,,3
269,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
270,speed,methamphetamine,False,False,False,,-1
271,dexedrine,methamphetamine,dextroamphetamine,False,False,,-1
272,crystal_meth,methamphetamine,methamphetamine,True,True,,2
273,crank,methamphetamine,False,False,False,,-1
274,speed,methamphetamine,False,False,False,,-1
275,speed,methamphetamine,False,False,False,,-1
276,go,methamphetamine,False,False,False,,-1
277,pep,methamphetamine,caffeine,False,False,,-1
278,lid,methamphetamine,False,False,False,,-1
279,whiz,methamphetamine,False,False,False,,-1
280,beans,methamphetamine,False,False,False,,-1
281,crystal_meth,methamphetamine,methamphetamine,True,True,,2
282,amphetamine,methamphetamine,amphetamine,False,False,,-1
283,methamphetamine,methamphetamine,methamphetamine,True,True,,2
284,amphetamine,methamphetamine,amphetamine,False,False,,-1
285,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
286,methamphetamine_,methamphetamine,False,True,True,,1
287,methamfetamine,methamphetamine,methamphetamine,True,True,,2
288,meth,methamphetamine,methamphetamine,True,True,,4
289,crystal_meth,methamphetamine,methamphetamine,True,True,,2
290,ice,methamphetamine,False,False,True,,2
291,speed,methamphetamine,False,False,False,,-1
292,metham,methamphetamine,tromethamine,False,True,,3
293,ephedrine,methamphetamine,ephedrine,False,True,,5
294,methamphhetamine,methamphetamine,False,False,True,,2
295,methymethylamphetamine,methamphetamine,False,False,False,,-1
296,unmethylated_amphetamine,methamphetamine,False,False,True,,2
297,methamphetamine,methamphetamine,methamphetamine,True,True,,2
298,amphetamines,methamphetamine,dextroamphetamine,False,True,,7
299,speed,methamphetamine,False,False,False,,-1
300,methamphetimaine,methamphetamine,False,False,True,,1
301,meth,methamphetamine,methamphetamine,True,True,,4
302,crank,methamphetamine,False,False,False,,-1
303,speed,methamphetamine,False,False,False,,-1
304,ice,methamphetamine,False,False,True,,2
305,crystal,methamphetamine,False,False,True,,6
306,glass,methamphetamine,False,False,False,,-1
307,quisqualate,methamphetamine,False,False,True,,1
308,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
309,speed,methamphetamine,False,False,False,,-1
310,amphetamines,methamphetamine,dextroamphetamine,False,True,,7
311,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
312,speed,methamphetamine,False,False,False,,-1
313,crystal_meth,methamphetamine,methamphetamine,True,True,,2
314,ice,methamphetamine,False,False,True,,2
315,meth,methamphetamine,methamphetamine,True,True,,4
316,speed,methamphetamine,False,False,False,,-1
317,ice,methamphetamine,False,False,True,,2
318,speed,methamphetamine,False,False,False,,-1
319,crank,methamphetamine,False,False,False,,-1
320,glass,methamphetamine,False,False,False,,-1
321,ice,methamphetamine,False,False,True,,2
322,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
323,chloromethamphetamine,methamphetamine,False,False,False,,-1
324,ephedrone,methamphetamine,ephedrine,False,False,,-1
325,methamfetamine,methamphetamine,methamphetamine,True,True,,2
326,n-methylamphetamine,methamphetamine,False,False,True,,1
327,desoxyephedrine,methamphetamine,methamphetamine,True,True,,1
328,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
329,speed,methamphetamine,False,False,False,,-1
330,crystal_meth,methamphetamine,methamphetamine,True,True,,2
331,ice,methamphetamine,False,False,True,,2
332,methamphetaminee,methamphetamine,False,False,True,,1
333,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
334,methanesulfonate,methamphetamine,False,False,False,,-1
335,n-methylamphetamine,methamphetamine,False,False,True,,1
336,s-adenosyl-l-methionine,methamphetamine,False,False,False,,-1
337,dexedrine,methamphetamine,dextroamphetamine,False,False,,-1
338,methamphetamine,methamphetamine,methamphetamine,True,True,,2
339,levomethamphetamine,methamphetamine,levmetamfetamine,False,True,,1
340,l-desoxyephedrine,methamphetamine,False,False,True,,2
341,l-methamphetamine,methamphetamine,False,False,True,,1
342,methamfetamine,methamphetamine,methamphetamine,True,True,,2
343,n-methylamphetamine,methamphetamine,False,False,True,,1
344,selegiline,methamphetamine,selegiline,False,False,,-1
345,desoxyephedrine,methamphetamine,methamphetamine,True,True,,1
346,ephedrine,methamphetamine,ephedrine,False,True,,5
347,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
348,speed,methamphetamine,False,False,False,,-1
349,chalk,methamphetamine,calcium_carbonate,False,False,,-1
350,crystal_meth,methamphetamine,methamphetamine,True,True,,2
351,glass,methamphetamine,False,False,False,,-1
352,dextromethamphetamine,methamphetamine,methamphetamine,True,False,,-1
353,lisdexamfetamine,methamphetamine,lisdexamfetamine,False,False,,-1
354,amphetamine,methamphetamine,amphetamine,False,False,,-1
355,meth,methamphetamine,methamphetamine,True,True,,4
356,speed,methamphetamine,False,False,False,,-1
357,uppers,methamphetamine,False,False,False,,-1
358,speed,methamphetamine,False,False,False,,-1
359,crank,methamphetamine,False,False,False,,-1
360,crystal_meth,methamphetamine,methamphetamine,True,True,,2
361,go_fast,methamphetamine,False,False,True, drug,10
362,yaba,methamphetamine,False,False,True,,1
363,lisdexamfetamine,methamphetamine,lisdexamfetamine,False,False,,-1
364,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
365,crystal_meth,methamphetamine,methamphetamine,True,True,,2
366,ice,methamphetamine,False,False,True,,2
367,methamphetamine_sulfate,methamphetamine,False,True,True,,1
368,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
369,methylamine,methamphetamine,methylamine,False,True,,8
370,ephedrine,methamphetamine,ephedrine,False,True,,5
371,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
372,speed,methamphetamine,False,False,False,,-1
373,methamfetamin,methamphetamine,False,False,True,,1
374,phenmetrazine,methamphetamine,phenmetrazine,False,True,,3
375,amphetamine,methamphetamine,amphetamine,False,False,,-1
376,dephedrone,methamphetamine,False,False,False,,-1
377,ephylone,methamphetamine,False,False,True,,10
378,illicium,methamphetamine,False,False,False,,-1
379,levomethamphetamine,methamphetamine,levmetamfetamine,False,True,,1
380,l-methamphetamine,methamphetamine,False,False,True,,1
381,meth,methamphetamine,methamphetamine,True,True,,4
382,methamphetamine,methamphetamine,methamphetamine,True,True,,2
383,methylamphetamine,methamphetamine,methamphetamine,True,True,,2
384,n-methylamphetamine,methamphetamine,False,False,True,,1
385,n-methyl-1-phenylpropan-2-amine,methamphetamine,False,False,True,,1
386,o-desmethyltramadol,methamphetamine,False,False,False,,-1
387,paramethoxyamphetamine,methamphetamine,4-methoxyamphetamine,False,False,,-1
388,phenylacetone,methamphetamine,phenylacetic_acid,False,True,,4
389,phenylpropanolamine,methamphetamine,phenylpropanolamine,False,False,,-1
390,propylhexedrine,methamphetamine,propylhexedrine,False,True,,6
391,pseudoephedrine,methamphetamine,pseudoephedrine,False,True,,4
392,substituted_amphetamine,methamphetamine,False,False,True,,10
393,methamfetamin,methamphetamine,False,False,True,,1
394,methamfetamine,methamphetamine,methamphetamine,True,True,,2
395,n-methylamphetamine,methamphetamine,False,False,True,,1
396,desoxyephedrine,methamphetamine,methamphetamine,True,True,,1
397,speed,methamphetamine,False,False,False,,-1
398,glass,methamphetamine,False,False,False,,-1
399,crank,methamphetamine,False,False,False,,-1
400,ice,methamphetamine,False,False,True,,2
401,meth,methamphetamine,methamphetamine,True,True,,4
402,crystal_meth,methamphetamine,methamphetamine,True,True,,2
403,speed,methamphetamine,False,False,False,,-1
404,ice,methamphetamine,False,False,True,,2
405,dexedrine,methamphetamine,dextroamphetamine,False,False,,-1
406,crystal_meth,methamphetamine,methamphetamine,True,True,,2
407,ice,methamphetamine,False,False,True,,2
408,go_fast,methamphetamine,False,False,True, drug,10
409,tina,methamphetamine,False,False,True,,2
410,yaba,methamphetamine,False,False,True,,1
411,amphetamine,methamphetamine,amphetamine,False,False,,-1
412,amphetamines,methamphetamine,dextroamphetamine,False,True,,7
413,speed,methamphetamine,False,False,False,,-1
414,meth,methamphetamine,methamphetamine,True,True,,4
415,crystal_meth,methamphetamine,methamphetamine,True,True,,2
416,ice,methamphetamine,False,False,True,,2
417,crystal_meth,methamphetamine,methamphetamine,True,True,,2
418,speed,methamphetamine,False,False,False,,-1
419,uppers,methamphetamine,False,False,False,,-1
420,speed,methamphetamine,False,False,False,,-1
421,crystal_meth,methamphetamine,methamphetamine,True,True,,2
422,ice,methamphetamine,False,False,True,,2
423,methamphetmine,methamphetamine,methamphetamine,True,True,,3
424,methaphetimine,methamphetamine,False,False,True,,2
425,methaphetmine,methamphetamine,False,False,True,,1
426,amphetamine,methamphetamine,amphetamine,False,False,,-1
427,methamphetamine,methamphetamine,methamphetamine,True,True,,2
428,dexedrine,methamphetamine,dextroamphetamine,False,False,,-1
429,dextroamphetamine,methamphetamine,dextroamphetamine,False,False,,-1
430,lisdexamfetamine,methamphetamine,lisdexamfetamine,False,False,,-1
431,meth,methamphetamine,methamphetamine,True,True,,4
432,methadone,methamphetamine,methadone,False,False,,-1
433,methamphetamine,methamphetamine,methamphetamine,True,True,,2
434,speed,methamphetamine,False,False,False,,-1
435,amphetamine,methamphetamine,amphetamine,False,False,,-1
436,methamfetamine,methamphetamine,methamphetamine,True,True,,2
437,methamphetamine,methamphetamine,methamphetamine,True,True,,2
438,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
439,speed,methamphetamine,False,False,False,,-1
440,ice,methamphetamine,False,False,True,,2
441,chalk,methamphetamine,calcium_carbonate,False,False,,-1
442,crystal,methamphetamine,False,False,True,,6
443,methamfetamine,methamphetamine,methamphetamine,True,True,,2
444,methylamphetamine,methamphetamine,methamphetamine,True,True,,2
445,amphetamines,methamphetamine,dextroamphetamine,False,True,,7
446,dex,methamphetamine,dextromethorphan,False,False,,-1
447,d-meth,methamphetamine,False,False,True,,2
448,methamphetamine,methamphetamine,methamphetamine,True,True,,2
449,methamfetamine,methamphetamine,methamphetamine,True,True,,2
450,methamfetimine,methamphetamine,False,False,True,,2
451,methylamphetamine,methamphetamine,methamphetamine,True,True,,2
452,phenmetrazine,methamphetamine,phenmetrazine,False,True,,3
453,amphetamine,methamphetamine,amphetamine,False,False,,-1
454,speed,methamphetamine,False,False,False,,-1
455,uppers,methamphetamine,False,False,False,,-1
456,crank,methamphetamine,False,False,False,,-1
457,speed,methamphetamine,False,False,False,,-1
458,uppers,methamphetamine,False,False,False,,-1
459,stimulator,methamphetamine,False,False,True,,7
460,get_up_and_go_drug,methamphetamine,False,False,False,,-1
461,pick-me-up,methamphetamine,False,False,False,,-1
462,speed,methamphetamine,False,False,False,,-1
463,crank,methamphetamine,False,False,False,,-1
464,glass,methamphetamine,False,False,False,,-1
465,ice,methamphetamine,False,False,True,,2
466,crystal,methamphetamine,False,False,True,,6
467,nuclear,methamphetamine,False,False,False,,-1
468,amphetamine,methamphetamine,amphetamine,False,False,,-1
469,speed,methamphetamine,False,False,False,,-1
470,amphetaminil,methamphetamine,False,False,True,,5
471,buphedrone,methamphetamine,mephedrone,False,False,,-1
472,cathinone,methamphetamine,cathinone,False,False,,-1
473,ephedrone,methamphetamine,ephedrine,False,False,,-1
474,pentedrone,methamphetamine,cathinone,False,True,,3
475,2c-b,methamphetamine,False,False,False,,-1
476,2c-e,methamphetamine,False,False,False,,-1
477,2c-i,methamphetamine,False,False,False,,-1
478,mdma,methamphetamine,midomafetamine,False,False,,-1
479,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
480,lisdexamfetamine,methamphetamine,lisdexamfetamine,False,False,,-1
481,levoamphetamine,methamphetamine,dextroamphetamine,False,False,,-1
482,dextroamphetamine,methamphetamine,dextroamphetamine,False,False,,-1
483,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
484,meth,methamphetamine,methamphetamine,True,True,,4
485,speed,methamphetamine,False,False,False,,-1
486,ephedrine,methamphetamine,ephedrine,False,True,,5
487,pseudoephedrine,methamphetamine,pseudoephedrine,False,True,,4
488,meth,methamphetamine,methamphetamine,True,True,,4
489,speed,methamphetamine,False,False,False,,-1
490,methamphetomine,methamphetamine,False,False,True,,2
491,meth_installation,methamphetamine,False,True,True, pill,3
492,methamphetamine,methamphetamine,methamphetamine,True,True,,2
493,speed,methamphetamine,False,False,False,,-1
494,uppers,methamphetamine,False,False,False,,-1
495,methamphetamine,methamphetamine,methamphetamine,True,True,,2
496,methamphetamine_hydrochloride,methamphetamine,methamphetamine,True,True,,1
497,ice,methamphetamine,False,False,True,,2
498,crystal,methamphetamine,False,False,True,,6
499,glass,methamphetamine,False,False,False,,-1
500,shard,methamphetamine,False,False,True,,1
501,speed,methamphetamine,False,False,False,,-1
502,uppers,methamphetamine,False,False,False,,-1
