,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
440,adinazolam,oxazepam,adinazolam,False,False,,-1
441,quazepam,oxazepam,quazepam,False,False,,-1
442,ansial,oxazepam,False,False,False,,-1
443,selzag,oxazepam,False,False,False,,-1
444,trankimazin,oxazepam,False,False,False,,-1
445,calmpose,oxazepam,False,False,False,,-1
446,murelax,oxazepam,False,False,False,,-1
447,sociopam,oxazepam,False,False,False,,-1
448,relanium,oxazepam,diazepam,False,False,,-1
449,oxazepamum,oxazepam,False,False,False,,-1
450,sertral,oxazepam,False,False,False,,-1
451,tranxene,oxazepam,clorazepate,False,True,,3
452,lorazepam,oxazepam,lorazepam,False,False,,-1
453,trankimazin,oxazepam,False,False,False,,-1
454,tranquilene,oxazepam,False,False,False,,-1
455,tranquizine,oxazepam,False,False,False,,-1
456,azepam,oxazepam,oxazepam,True,False,,-1
457,calmpose,oxazepam,False,False,False,,-1
458,dalmane,oxazepam,flurazepam,False,False,,-1
459,iprozepam,oxazepam,False,False,False,,-1
460,lorazepam,oxazepam,lorazepam,False,False,,-1
461,ativan,oxazepam,lorazepam,False,False,,-1
462,temazepam,oxazepam,temazepam,False,False,,-1
463,restoril,oxazepam,temazepam,False,False,,-1
464,oxazolam,oxazepam,False,False,False,,-1
465,alprazolam,oxazepam,alprazolam,False,False,,-1
466,clonazepam,oxazepam,clonazepam,False,False,,-1
467,diazepam,oxazepam,diazepam,False,False,,-1
468,estazolam,oxazepam,estazolam,False,False,,-1
469,flurazepam,oxazepam,flurazepam,False,False,,-1
470,loprazolam,oxazepam,loprazolam,False,True,,1
471,nitrazepam,oxazepam,nitrazepam,False,False,,-1
472,phenazepam,oxazepam,False,False,False,,-1
473,quazepam,oxazepam,quazepam,False,False,,-1
474,temazolam,oxazepam,False,False,False,,-1
475,triazolam,oxazepam,triazolam,False,False,,-1
476,flutoprazepam,oxazepam,False,False,False,,-1
477,halazepam,oxazepam,halazepam,False,False,,-1
478,prazepam,oxazepam,prazepam,False,True,,8
479,chlordiazepoxide,oxazepam,chlordiazepoxide,False,False,,-1
480,serax,oxazepam,oxazepam,True,True,,4
481,oxapam,oxazepam,False,False,True,,1
482,diazepam,oxazepam,diazepam,False,False,,-1
483,lorazepam,oxazepam,lorazepam,False,False,,-1
484,alprazolam,oxazepam,alprazolam,False,False,,-1
485,clonazepam,oxazepam,clonazepam,False,False,,-1
486,flurazepam,oxazepam,flurazepam,False,False,,-1
487,temazepam,oxazepam,temazepam,False,False,,-1
488,oxae,oxazepam,False,False,False,,-1
489,azaepam,oxazepam,False,False,False,,-1
490,oxepam,oxazepam,False,False,True,,1
491,azepam,oxazepam,oxazepam,True,False,,-1
492,oxazolam,oxazepam,False,False,False,,-1
493,prazepam,oxazepam,prazepam,False,True,,8
494,serenic,oxazepam,False,False,False,,-1
495,sotolol,oxazepam,False,False,False,,-1
496,tetrazepam,oxazepam,nitrazepam,False,False,,-1
497,stresstabs,oxazepam,False,False,False,,-1
498,tabrin,oxazepam,False,False,False,,-1
499,tranquil,oxazepam,False,False,False,,-1
500,valium,oxazepam,diazepam,False,False,,-1
501,xanax,oxazepam,alprazolam,False,False,,-1
502,anoxazepam,oxazepam,False,False,False,,-1
503,apazepam,oxazepam,False,False,False,,-1
504,bromazepam,oxazepam,bromazepam,False,False,,-1
505,broker,oxazepam,False,False,False,,-1
506,buspirone,oxazepam,buspirone,False,False,,-1
507,buspiron,oxazepam,buspirone,False,False,,-1
508,cinolazepam,oxazepam,cinolazepam,False,False,,-1
509,clonazepam,oxazepam,clonazepam,False,False,,-1
510,diazepam,oxazepam,diazepam,False,False,,-1
511,estazolam,oxazepam,estazolam,False,False,,-1
512,flunitrazepam,oxazepam,flunitrazepam,False,False,,-1
513,flurazepam,oxazepam,flurazepam,False,False,,-1
514,halazepam,oxazepam,halazepam,False,False,,-1
515,haloxazolam,oxazepam,False,False,False,,-1
516,ketazolam,oxazepam,False,False,False,,-1
517,lorazepam,oxazepam,lorazepam,False,False,,-1
518,medazepam,oxazepam,temazepam,False,False,,-1
519,midazolam,oxazepam,midazolam,False,False,,-1
520,niravam,oxazepam,alprazolam,False,False,,-1
521,nitrazepam,oxazepam,nitrazepam,False,False,,-1
522,oxazolam,oxazepam,False,False,False,,-1
523,prazepam,oxazepam,prazepam,False,True,,8
524,quazepam,oxazepam,quazepam,False,False,,-1
525,remoxipram,oxazepam,False,False,False,,-1
526,temazepam,oxazepam,temazepam,False,False,,-1
527,triazolam,oxazepam,triazolam,False,False,,-1
528,zaleplon,oxazepam,zaleplon,False,False,,-1
529,zolpidem,oxazepam,zolpidem,False,False,,-1
530,lorazepam,oxazepam,lorazepam,False,False,,-1
531,alprazolam,oxazepam,alprazolam,False,False,,-1
532,chlordiazepoxide,oxazepam,chlordiazepoxide,False,False,,-1
533,diazepam,oxazepam,diazepam,False,False,,-1
534,clonazepam,oxazepam,clonazepam,False,False,,-1
535,flurazepam,oxazepam,flurazepam,False,False,,-1
536,halazepam,oxazepam,halazepam,False,False,,-1
537,xanax,oxazepam,alprazolam,False,False,,-1
538,ativan,oxazepam,lorazepam,False,False,,-1
539,xanax,oxazepam,alprazolam,False,False,,-1
540,oxapam,oxazepam,False,False,True,,1
541,alzapam,oxazepam,False,False,False,,-1
542,anexate,oxazepam,False,False,False,,-1
543,besecco,oxazepam,False,False,False,,-1
544,calmpose,oxazepam,False,False,False,,-1
545,elopam,oxazepam,False,False,False,,-1
546,esentora,oxazepam,False,False,False,,-1
547,opam,oxazepam,False,False,False,,-1
548,oxaprose,oxazepam,False,False,False,,-1
549,oxazepan,oxazepam,False,False,True,,1
550,oxazepane,oxazepam,False,False,False,,-1
551,oxazepamum,oxazepam,False,False,False,,-1
552,oxazolam,oxazepam,False,False,False,,-1
553,paxum,oxazepam,False,False,False,,-1
554,alprazolam,oxazepam,alprazolam,False,False,,-1
