,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,Google,Google added token,Google depth
269,pcp,phencyclidine,phencyclidine,True,True,,5
270,angel_dust,phencyclidine,False,False,True,,2
271,pcpd,phencyclidine,False,False,False,,-1
272,fenethylline,phencyclidine,fenethylline,False,False,,-1
273,angel_dust,phencyclidine,False,False,True,,2
274,rocket_fuel,phencyclidine,False,False,False,,-1
275,angel_dust,phencyclidine,False,False,True,,2
276,bike,phencyclidine,False,False,False,,-1
277,angel_dust,phencyclidine,False,False,True,,2
278,love_drug,phencyclidine,False,False,False,,-1
279,rocket_fuel,phencyclidine,False,False,False,,-1
280,angel_dust,phencyclidine,False,False,True,,2
281,angel_dust,phencyclidine,False,False,True,,2
282,angel_dust,phencyclidine,False,False,True,,2
283,cyclohexene,phencyclidine,False,False,False,,-1
284,1-phenylcyclohexanecarboxylic_acid,phencyclidine,False,False,False,,-1
285,phencyclidine_hydrochloride,phencyclidine,False,True,True,,1
286,pcp,phencyclidine,phencyclidine,True,True,,5
287,angel_dust,phencyclidine,False,False,True,,2
288,pcp,phencyclidine,phencyclidine,True,True,,5
289,angel_dust,phencyclidine,False,False,True,,2
290,angel_dust,phencyclidine,False,False,True,,2
291,pcp,phencyclidine,phencyclidine,True,True,,5
292,angels_dust,phencyclidine,False,False,True, pill,1
293,rocket_fuel,phencyclidine,False,False,False,,-1
294,pcp,phencyclidine,phencyclidine,True,True,,5
295,angel_dust,phencyclidine,False,False,True,,2
296,pyrazoles,phencyclidine,False,False,False,,-1
297,quetiapines,phencyclidine,False,False,False,,-1
298,zuclopenthixol,phencyclidine,zuclopenthixol,False,False,,-1
299,fluphenazines,phencyclidine,False,False,False,,-1
300,chlorpromazines,phencyclidine,False,False,False,,-1
301,thioridazine,phencyclidine,thioridazine,False,False,,-1
302,perphenazine,phencyclidine,perphenazine,False,False,,-1
303,phencyclidine_hydrochloride,phencyclidine,False,True,True,,1
304,angel_dust,phencyclidine,False,False,True,,2
305,angel_dust,phencyclidine,False,False,True,,2
306,solid,phencyclidine,False,False,False,,-1
307,drug,phencyclidine,False,False,False,,-1
308,chemical,phencyclidine,False,False,False,,-1
309,substance,phencyclidine,False,False,False,,-1
310,pcp's,phencyclidine,False,False,True,,3
311,angel_dust,phencyclidine,False,False,True,,2
312,rocket_fuel,phencyclidine,False,False,False,,-1
313,angel_dust,phencyclidine,False,False,True,,2
314,hog,phencyclidine,False,False,False,,-1
315,angel_dust,phencyclidine,False,False,True,,2
316,bikes,phencyclidine,False,False,False,,-1
317,angel_dust,phencyclidine,False,False,True,,2
318,hog,phencyclidine,False,False,False,,-1
319,pcp,phencyclidine,phencyclidine,True,True,,5
320,angel_dust,phencyclidine,False,False,True,,2
321,rocket_fuel,phencyclidine,False,False,False,,-1
322,angel_dust,phencyclidine,False,False,True,,2
323,love_drug,phencyclidine,False,False,False,,-1
324,elephant_tranquilizer,phencyclidine,carfentanil,False,False,,-1
325,cyclidine,phencyclidine,False,False,True,,2
326,pcc,phencyclidine,factor_ix_complex_(human),False,False,,-1
327,pcps,phencyclidine,False,False,True,,5
328,pcp,phencyclidine,phencyclidine,True,True,,5
329,peyote,phencyclidine,False,False,False,,-1
330,pcp,phencyclidine,phencyclidine,True,True,,5
331,cycnoplex,phencyclidine,False,False,False,,-1
332,pcp,phencyclidine,phencyclidine,True,True,,5
333,angel_dust,phencyclidine,False,False,True,,2
334,rocket_fuel,phencyclidine,False,False,False,,-1
335,pcp,phencyclidine,phencyclidine,True,True,,5
336,angel_dust,phencyclidine,False,False,True,,2
337,phencyclidine_analogs,phencyclidine,False,True,True,,1
338,phencyclidine-like_substances,phencyclidine,False,False,True,,1
339,arylcyclohexylamines,phencyclidine,False,False,True,,2
340,pcp,phencyclidine,phencyclidine,True,True,,5
341,angel_dust,phencyclidine,False,False,True,,2
342,cyclohexylphenylketone,phencyclidine,False,False,False,,-1
343,pcps,phencyclidine,False,False,True,,5
344,roofs,phencyclidine,False,False,False,,-1
345,pcp,phencyclidine,phencyclidine,True,True,,5
346,phencyclidine_hydrochloride,phencyclidine,False,True,True,,1
347,pcp,phencyclidine,phencyclidine,True,True,,5
348,angel_dust,phencyclidine,False,False,True,,2
349,angel_dust,phencyclidine,False,False,True,,2
350,embalming_fluid,phencyclidine,False,False,True, pill,1
351,rocket_fuel,phencyclidine,False,False,False,,-1
352,pcp's,phencyclidine,False,False,True,,3
353,phencyclidine's,phencyclidine,False,False,True,,1
354,hallucinogen,phencyclidine,False,False,False,,-1
355,dissociative,phencyclidine,False,False,False,,-1
356,angel_dust,phencyclidine,False,False,True,,2
357,cyclohexylphenylketone,phencyclidine,False,False,False,,-1
358,pcp,phencyclidine,phencyclidine,True,True,,5
359,angel_dust,phencyclidine,False,False,True,,2
360,cyclemed,phencyclidine,False,False,False,,-1
361,eq,phencyclidine,False,False,False,,-1
362,j-27,phencyclidine,False,False,False,,-1
363,blue_heaven,phencyclidine,False,False,False,,-1
364,angel_dust,phencyclidine,False,False,True,,2
365,hog,phencyclidine,False,False,False,,-1
366,love_boat,phencyclidine,False,False,True, pill,3
367,pcp,phencyclidine,phencyclidine,True,True,,5
368,arylcyclohexylamines,phencyclidine,False,False,True,,2
369,serenyl,phencyclidine,False,False,False,,-1
370,rocket_fuel,phencyclidine,False,False,False,,-1
371,pcps,phencyclidine,False,False,True,,5
372,angel_dust,phencyclidine,False,False,True,,2
373,rocket_fuel,phencyclidine,False,False,False,,-1
374,pcc,phencyclidine,factor_ix_complex_(human),False,False,,-1
375,angel_dust,phencyclidine,False,False,True,,2
376,angel_dust,phencyclidine,False,False,True,,2
377,ngel_dust,phencyclidine,False,False,True, pill,1
378,cyclohexylphenylketones,phencyclidine,False,False,False,,-1
379,pcp,phencyclidine,phencyclidine,True,True,,5
380,angel_dust,phencyclidine,False,False,True,,2
381,hog,phencyclidine,False,False,False,,-1
382,rocket_fuel,phencyclidine,False,False,False,,-1
383,phencyclidine_hydrochloride,phencyclidine,False,True,True,,1
384,cyclohexylphenylketone,phencyclidine,False,False,False,,-1
385,pcp,phencyclidine,phencyclidine,True,True,,5
386,angel_dust,phencyclidine,False,False,True,,2
387,aphenazone,phencyclidine,False,False,False,,-1
388,atypical_antipsychotic,phencyclidine,lurasidone,False,False,,-1
389,angel_dust,phencyclidine,False,False,True,,2
390,hog,phencyclidine,False,False,False,,-1
391,love_boat,phencyclidine,False,False,True, pill,3
392,wack,phencyclidine,False,False,False,,-1
393,crystal_cyclone,phencyclidine,False,False,False,,-1
394,elephant,phencyclidine,False,False,False,,-1
395,anesthetic_agent,phencyclidine,False,False,False,,-1
396,anesthetic,phencyclidine,procaine,False,False,,-1
397,angel_dust,phencyclidine,False,False,True,,2
398,angel_dust,phencyclidine,False,False,True,,2
399,rocket_fuel,phencyclidine,False,False,False,,-1
400,angel_dust,phencyclidine,False,False,True,,2
401,love_boat,phencyclidine,False,False,True, pill,3
402,dust,phencyclidine,False,False,True,,5
403,hog,phencyclidine,False,False,False,,-1
404,elephant,phencyclidine,False,False,False,,-1
405,angel_dust,phencyclidine,False,False,True,,2
406,rocket_fuel,phencyclidine,False,False,False,,-1
407,angel_dust,phencyclidine,False,False,True,,2
408,hog,phencyclidine,False,False,False,,-1
409,love_drug,phencyclidine,False,False,False,,-1
410,rocket_fuel,phencyclidine,False,False,False,,-1
411,pcp,phencyclidine,phencyclidine,True,True,,5
412,angel_dust,phencyclidine,False,False,True,,2
413,pcp,phencyclidine,phencyclidine,True,True,,5
414,angel_dust,phencyclidine,False,False,True,,2
415,vinton,phencyclidine,False,False,False,,-1
416,mind_bender,phencyclidine,False,False,False,,-1
417,angel_dust,phencyclidine,False,False,True,,2
418,rocket_fuel,phencyclidine,False,False,False,,-1
419,embalming_fluid,phencyclidine,False,False,True, pill,1
420,hog,phencyclidine,False,False,False,,-1
421,loveboat,phencyclidine,False,False,False,,-1
422,wack,phencyclidine,False,False,False,,-1
423,piko,phencyclidine,False,False,False,,-1
424,angel_dust,phencyclidine,False,False,True,,2
425,peacock,phencyclidine,False,False,False,,-1
426,cyclohexylphenyl_ketone,phencyclidine,False,False,False,,-1
427,phencyclidin,phencyclidine,False,False,True,,1
428,p-cyclohexylphenylketone,phencyclidine,False,False,False,,-1
429,cyclohexyl-phenyl-ketone,phencyclidine,False,False,False,,-1
430,cyclohexylphenyl-ketone,phencyclidine,False,False,False,,-1
431,cyclohexamine,phencyclidine,cyclohexanone,False,True,,7
432,hexamethylenetetrahydroresorcinol,phencyclidine,False,False,False,,-1
433,pcp,phencyclidine,phencyclidine,True,True,,5
434,pcp,phencyclidine,phencyclidine,True,True,,5
435,angel_dust,phencyclidine,False,False,True,,2
436,rocket_fuel,phencyclidine,False,False,False,,-1
437,cyclohexyl_piperidine,phencyclidine,False,False,True,,2
438,angel_dust,phencyclidine,False,False,True,,2
439,angel_dust,phencyclidine,False,False,True,,2
440,killer_weed,phencyclidine,False,False,False,,-1
441,devil's_drug,phencyclidine,False,False,False,,-1
442,god's_drug,phencyclidine,False,False,False,,-1
443,angel_dust,phencyclidine,False,False,True,,2
444,hog,phencyclidine,False,False,False,,-1
445,angel_dust,phencyclidine,False,False,True,,2
446,hog,phencyclidine,False,False,False,,-1
447,rocket_fuel,phencyclidine,False,False,False,,-1
448,ketamine,phencyclidine,ketamine,False,False,,-1
449,angel_dust,phencyclidine,False,False,True,,2
450,pcp,phencyclidine,phencyclidine,True,True,,5
451,angel_dust,phencyclidine,False,False,True,,2
452,angel_dust,phencyclidine,False,False,True,,2
453,hog,phencyclidine,False,False,False,,-1
454,angel_dust,phencyclidine,False,False,True,,2
455,hog,phencyclidine,False,False,False,,-1
456,loveboat,phencyclidine,False,False,False,,-1
457,rocket_fuel,phencyclidine,False,False,False,,-1
458,cyclohexadienylidene,phencyclidine,False,False,False,,-1
459,"dic,loph",phencyclidine,False,False,False,,-1
460,lysergamide,phencyclidine,lysergic_acid_diethylamide,False,False,,-1
461,angel_dust,phencyclidine,False,False,True,,2
462,rocket_fuel,phencyclidine,False,False,False,,-1
463,azdren,phencyclidine,False,False,False,,-1
464,lows,phencyclidine,False,False,False,,-1
465,tuss,phencyclidine,False,False,False,,-1
466,rohypnol,phencyclidine,flunitrazepam,False,False,,-1
467,meperidine,phencyclidine,pethidine,False,False,,-1
468,lysergide,phencyclidine,lysergic_acid_diethylamide,False,False,,-1
469,angel_dust,phencyclidine,False,False,True,,2
470,pcp,phencyclidine,phencyclidine,True,True,,5
471,angel_dust,phencyclidine,False,False,True,,2
472,angel_dust,phencyclidine,False,False,True,,2
473,hog,phencyclidine,False,False,False,,-1
474,rocket_fuel,phencyclidine,False,False,False,,-1
475,cyclohexylphenylketone,phencyclidine,False,False,False,,-1
476,sernyls,phencyclidine,False,False,True,,2
477,angel_dust,phencyclidine,False,False,True,,2
478,angel_dust,phencyclidine,False,False,True,,2
479,angel_dust,phencyclidine,False,False,True,,2
480,hog,phencyclidine,False,False,False,,-1
481,wack,phencyclidine,False,False,False,,-1
482,love_boat,phencyclidine,False,False,True, pill,3
483,angeldust,phencyclidine,False,False,True,,3
484,love_drug,phencyclidine,False,False,False,,-1
485,elephant_tranquilizer,phencyclidine,carfentanil,False,False,,-1
486,dolly,phencyclidine,False,False,False,,-1
487,angel_dust,phencyclidine,False,False,True,,2
488,cyclidines,phencyclidine,False,False,True,,2
489,cyclidine,phencyclidine,False,False,True,,2
490,load,phencyclidine,False,False,False,,-1
491,lofexidene,phencyclidine,False,False,False,,-1
492,cat,phencyclidine,False,False,False,,-1
493,angel_dust,phencyclidine,False,False,True,,2
494,hog,phencyclidine,False,False,False,,-1
495,angel_dust,phencyclidine,False,False,True,,2
496,rocket_fuel,phencyclidine,False,False,False,,-1
497,cynaril,phencyclidine,False,False,False,,-1
498,j-1170,phencyclidine,False,False,False,,-1
499,fenciclidines,phencyclidine,False,False,True,,1
500,cyclohexanones,phencyclidine,False,False,False,,-1
501,ketamine,phencyclidine,ketamine,False,False,,-1
502,angel_dust,phencyclidine,False,False,True,,2
503,hog,phencyclidine,False,False,False,,-1
504,bicycle_parts,phencyclidine,False,False,False,,-1
505,loveboat,phencyclidine,False,False,False,,-1
506,shape,phencyclidine,False,False,False,,-1
507,doses,phencyclidine,False,False,False,,-1
508,crystals,phencyclidine,False,False,False,,-1
509,angel_dust,phencyclidine,False,False,True,,2
510,rocket_fuel,phencyclidine,False,False,False,,-1
511,cyclohexyl_piperidine,phencyclidine,False,False,True,,2
512,pcp,phencyclidine,phencyclidine,True,True,,5
513,angel_dust,phencyclidine,False,False,True,,2
514,hog,phencyclidine,False,False,False,,-1
515,pcp,phencyclidine,phencyclidine,True,True,,5
516,pcpp,phencyclidine,False,False,True,,3
517,pce,phencyclidine,erythromycin,False,False,,-1
518,pcpe,phencyclidine,False,False,False,,-1
519,ketamine,phencyclidine,ketamine,False,False,,-1
520,angel_dust,phencyclidine,False,False,True,,2
521,hog,phencyclidine,False,False,False,,-1
522,love_boat,phencyclidine,False,False,True, pill,3
523,cyclohexylphenol,phencyclidine,False,False,False,,-1
524,angel_dust,phencyclidine,False,False,True,,2
525,fluphenazine,phencyclidine,fluphenazine,False,False,,-1
526,chlorpromazine,phencyclidine,chlorpromazine,False,False,,-1
527,angel_dust,phencyclidine,False,False,True,,2
528,rocket_fuel,phencyclidine,False,False,False,,-1
529,angel_dust,phencyclidine,False,False,True,,2
530,hog,phencyclidine,False,False,False,,-1
531,angel_dust,phencyclidine,False,False,True,,2
532,cyclohexylphenol,phencyclidine,False,False,False,,-1
533,fencamfamin,phencyclidine,False,False,False,,-1
534,rolicyclidine,phencyclidine,rolicyclidine,False,True,,3
535,disco_biscuit,phencyclidine,False,False,False,,-1
536,love_drug,phencyclidine,False,False,False,,-1
